rho
5.600227101354458136e+05
5.474108208698763046e+05
4.613942086520188604e+05
4.012055320066020940e+05
3.342067336738877348e+05
2.594176411183589371e+05
1.864572131140176789e+05
1.325903250789165904e+05
9.017741261626036430e+04
5.927070622501219623e+04
3.918571908482759318e+04
2.618036670298283570e+04
1.743199032672418980e+04
1.188614594061170828e+04
7.764792082148457666e+03
5.019340258071196331e+03
3.206563751418795619e+03
2.015317286551610323e+03
1.211941700778236964e+03
1.081802225357776479e+03
