rho
1.247831066482422687e+07
8.628163696197072044e+06
5.863046622130312026e+06
6.128437504746641964e+06
6.273302331763351336e+06
6.560894873787085526e+06
6.757961653944050893e+06
7.061930047718512826e+06
7.141133603910109028e+06
7.094115115164570510e+06
7.046094928123390302e+06
6.954625975160594098e+06
6.747196166702124290e+06
6.444027123787077144e+06
6.437512132769984193e+06
6.006042757820959203e+06
5.825162518203269690e+06
5.833720947325263172e+06
5.081725728479221463e+06
4.870463771155552007e+06
