rho
5.891225395376433153e+05
5.758553128733836347e+05
4.853691163047607988e+05
4.220529232379081659e+05
3.515727417999217287e+05
2.728974678536692518e+05
1.961458792952780495e+05
1.394799668208473595e+05
9.486319995233118243e+04
6.235052318328958791e+04
4.122188247558566218e+04
2.754074761424893586e+04
1.833778920856907644e+04
1.250377235622218723e+04
8.168265228584616125e+03
5.280154583236914732e+03
3.373182812476139134e+03
3.360032128409144207e+03
3.202445363500066833e+03
2.865153343805107852e+03
