rho
8.874743172387445346e+06
6.337505891586502083e+06
4.447575688898659311e+06
3.036335531061956659e+06
2.030000842560467310e+06
1.386637940726944478e+06
9.328583927894050721e+05
6.366832306815267075e+05
4.205011214709059568e+05
2.728338374176021898e+05
1.769899024508161237e+05
1.804154717601704760e+05
1.807687425116871891e+05
1.783024701296782296e+05
1.839577379346499220e+05
1.772508880263403989e+05
1.775448365300047153e+05
1.836308527688062459e+05
1.652004483125338156e+05
1.635197886784509465e+05
