rho
8.794388335787749384e+05
8.400659422750144731e+05
6.919458979040506529e+05
9.297515534098567441e+05
1.196782405843287241e+06
1.435487800453327363e+06
1.594333563110420248e+06
1.751910176621512743e+06
1.841186450907394988e+06
1.869993521705926629e+06
1.910415445904145017e+06
1.972312491628108313e+06
2.029303368377153529e+06
2.138164222554251086e+06
2.158389557214034721e+06
2.155989479169048835e+06
2.128334469806175213e+06
2.067014056959419511e+06
1.920798151223171735e+06
1.675513265010629548e+06
