rho
4.832321200660130125e+04
4.622941268900350406e+04
4.346336506209951040e+04
3.975115589427117811e+04
3.560378896489149338e+04
3.258090016165537963e+04
2.936403433198113271e+04
2.684870921700133476e+04
2.375566314689541468e+04
2.064896230324456701e+04
1.794520772553066854e+04
1.549793297307612920e+04
1.315598400915231650e+04
1.099404119015157994e+04
9.609882123395989765e+03
7.844918203140815422e+03
6.657452038683944011e+03
5.833720947325261477e+03
7.047112774696804081e+03
9.366348594265817155e+03
