rho
4.626000111969385102e+02
6.875643934633723120e+02
8.811952328776490049e+02
1.165109954043634161e+03
1.475758168968678774e+03
1.741804892048560987e+03
1.903615308901980825e+03
2.058314982986295036e+03
2.128618196052260828e+03
2.127355654605712516e+03
2.138591423305890203e+03
2.172579740227934508e+03
2.199616537697880631e+03
2.280557666329673793e+03
2.265321417856227526e+03
2.226622725313409774e+03
2.162917122932170059e+03
2.067014056959419122e+03
2.988695908553821937e+03
4.056466282782504550e+03
