rho
8.437341723151123151e+05
8.078177247435968602e+05
6.669175391774727032e+05
5.680242966993191512e+05
4.634631359704986680e+05
3.523704702129875659e+05
2.480728229514272825e+05
1.727873067870348459e+05
1.151059491415884258e+05
7.410373568520313711e+04
4.798746637112945609e+04
4.977092649946786696e+04
5.144545069138762483e+04
5.445541326996141288e+04
5.522425059532353771e+04
5.541746264950162731e+04
5.495913373735874484e+04
5.362205207773608709e+04
5.005894920641584031e+04
4.386800360496343637e+04
