rho
1.906144383573564701e+05
2.093718912721542874e+05
2.260077582816643990e+05
2.373284275137497170e+05
2.440597815253831795e+05
2.564266029670723365e+05
2.653479417045834707e+05
2.785629874067387427e+05
2.829874386912960326e+05
2.824218096078965464e+05
1.778068507219227031e+05
1.112432781458024547e+05
6.841059015218159766e+04
4.141497082515675720e+04
2.622515481015181649e+04
1.550916511677028393e+04
9.534722249797127006e+03
6.052651252802735144e+03
3.342036752625043391e+03
2.030347229496219825e+03
