rho
8.752977131171386689e+06
6.207523553277606145e+06
4.326366903914093971e+06
2.933254608690404799e+06
1.947584090330388863e+06
1.321183310814288445e+06
8.827052775493025547e+05
5.983060733170333551e+05
3.924344801026809146e+05
2.528705373456662928e+05
1.629102799154892564e+05
1.042974711153924582e+05
6.563316339438069554e+04
4.065906241783031146e+04
4.175592035699170083e+04
4.004869967101467046e+04
3.993080323401679198e+04
4.110982717868572217e+04
3.681384856948623928e+04
3.627190098130282422e+04
