rho
8.733848192316682544e+05
8.342829690051706275e+05
6.871825758475456387e+05
5.839382347387276823e+05
4.753518581546599744e+05
3.605782328556244029e+05
4.004784844477386214e+05
4.400599401879130164e+05
4.624851263913564035e+05
4.697211354183932999e+05
4.798746637112944736e+05
4.954224986417497275e+05
5.097379596443257178e+05
5.370825698973251274e+05
5.421629442677902989e+05
5.415600719202139881e+05
5.346134476420265855e+05
5.192104563415935263e+05
4.824826813726171968e+05
4.208699036194516229e+05
