rho
7.729578173360786401e+06
5.519736882703990676e+06
3.873676488604564685e+06
2.644537694444924127e+06
1.768056821450333344e+06
1.207711158824846381e+06
8.124856947045198176e+05
5.545279122592180502e+05
3.662411663368581794e+05
2.376283384987284371e+05
1.541517608245393494e+05
9.937423039611356216e+04
6.296849840895726084e+04
3.927872298764665902e+04
2.562819740580867438e+04
2.475075320090504101e+04
2.484895023956224031e+04
2.575998768444806046e+04
2.322796813349898730e+04
2.304466065048529344e+04
