rho
4.990634836284358171e+05
5.456552977089073975e+05
5.863046622130309697e+05
6.128437504746639170e+05
6.273302331763348775e+05
6.560894873787084362e+05
6.757961653944047866e+05
7.061930047718511196e+05
4.505750695301395026e+05
2.824218096078965464e+05
1.769899024508161237e+05
1.102233936414525378e+05
6.747196166702121263e+04
4.065906241783031146e+04
2.562819740580867438e+04
1.508649731043684369e+04
9.232260420079996038e+03
5.833720947325261477e+03
3.206352171017924775e+03
1.938966551218052700e+03
