P_1h
2.033992037855240742e+00
2.033791746502515707e+00
2.033469287880116383e+00
2.032950208151028448e+00
2.032114776606400941e+00
2.030770608476005989e+00
2.028608982896590973e+00
2.025135542092989738e+00
2.019561372445821235e+00
2.010634466932550435e+00
1.996385760005429777e+00
1.973763968925851930e+00
1.938155498828533219e+00
1.882868617988350923e+00
1.798882330639550720e+00
1.675619844234025102e+00
1.504135133234367538e+00
1.283962988957749740e+00
1.031156301994844204e+00
7.762769002596101586e-01
5.445950049713740304e-01
3.510654349128789486e-01
2.153826992373118476e-01
1.299170410797446384e-01
7.487492594953235048e-02
4.140054490886742322e-02
2.237899405139153960e-02
1.175619332373266726e-02
6.196527839760126305e-03
3.156108460470429065e-03
