P_1h
3.523589209283625223e+01
3.523101650772535720e+01
3.522316741667791007e+01
3.521053319259726777e+01
3.519020139969752137e+01
3.515749457463391536e+01
3.510491265278480455e+01
3.502046092137949529e+01
3.488503705344378858e+01
3.466842663591567941e+01
3.432336929490318056e+01
3.377728740973942934e+01
3.292209469301617730e+01
3.160510064066543379e+01
2.963030956647436653e+01
2.679101445365542844e+01
2.296622509634976694e+01
1.829497029684390697e+01
1.333114579544076861e+01
8.910467424399481473e+00
5.633812390049164343e+00
3.506841781445871220e+00
2.172756481083140123e+00
1.348208669150870787e+00
8.437306668552712052e-01
5.065200401033673749e-01
2.924088767942146228e-01
1.725747235019914894e-01
1.006004311377634575e-01
5.977098636881653104e-02
