P_1h
2.034056132125348970e+00
2.033894938148470999e+00
2.033635409596515675e+00
2.033217593920077171e+00
2.032545043032377485e+00
2.031462686594380340e+00
2.029721432768766043e+00
2.026921762048061293e+00
2.022424435544196708e+00
2.015210663644350753e+00
2.003667048012141461e+00
1.985264914177527595e+00
1.956108065089359860e+00
1.910361290834946324e+00
1.839698997050024598e+00
1.733230242837604518e+00
1.578966808303349012e+00
1.368601442045059180e+00
1.106733785132863135e+00
8.203916487678286629e-01
5.550706350597752747e-01
3.489051643761269528e-01
2.100629693322674241e-01
1.220088767532580554e-01
6.678687414469633432e-02
3.607821855891650553e-02
1.982614125506853078e-02
1.022126476392445915e-02
5.180477406680830676e-03
2.668707526155211177e-03
