P_1h
2.034044510192613231e+00
2.033876226765835682e+00
2.033605287078353641e+00
2.033169108760235044e+00
2.032467021020360143e+00
2.031337184915511962e+00
2.029519689708586760e+00
2.026597802074747712e+00
2.021905098788404409e+00
2.014380387617572765e+00
2.002345486901763394e+00
1.983176223753282841e+00
1.952844494503509942e+00
1.905355395767217352e+00
1.832247245368002764e+00
1.722665430665846431e+00
1.565138992305918464e+00
1.352756124701651963e+00
1.092291454011316665e+00
8.119302536752095456e-01
5.545224607059003885e-01
3.539274375162028696e-01
2.177864463296923514e-01
1.310200487372883971e-01
7.548410974654461147e-02
4.165445452786419034e-02
2.240874693929102712e-02
1.159121807947720989e-02
5.991828314541121706e-03
3.094358022889951831e-03
