P_1h
2.034022680786800041e+00
2.033841077568281808e+00
2.033548692497995081e+00
2.033077989200871016e+00
2.032320327182048469e+00
2.031101053746919849e+00
2.029139675388548447e+00
2.025986446702501276e+00
2.020922127686231917e+00
2.012801362912322034e+00
1.999812744741348514e+00
1.979123540435884232e+00
1.946385310326189888e+00
1.895127541297419560e+00
1.816226624638028753e+00
1.698027432995210750e+00
1.528426063168720983e+00
1.300989674416889397e+00
1.026072831715546974e+00
7.404447360037335057e-01
4.960521010600444924e-01
3.203488133772790514e-01
2.004312311119594570e-01
1.203148882265825947e-01
7.036208533195226211e-02
3.928949258969331726e-02
2.104550611362420234e-02
1.110590659295233006e-02
5.979098398336705165e-03
3.200327865340546821e-03
