P_1h
3.523190557224276631e+01
3.522459877487383295e+01
3.521283735819052652e+01
3.519390990663711705e+01
3.516346157336157319e+01
3.511450900647540152e+01
3.503588236955674518e+01
3.490978924040314268e+01
3.470807779149072303e+01
3.438669156704240493e+01
3.387792274900994016e+01
3.308083600213068820e+01
3.185269300061227682e+01
3.001029848496843755e+01
2.736190934061739455e+01
2.380338105746344723e+01
1.949510454489808353e+01
1.500678151489213974e+01
1.107179892548147215e+01
7.863502621764764555e+00
5.138103111328825356e+00
3.209291047080320869e+00
2.030913554838832624e+00
1.293589033313448988e+00
8.252528192558371556e-01
5.172374936621151331e-01
3.129789218189241162e-01
1.915529412652836883e-01
1.118939532645292501e-01
6.597969687279531259e-02
