P_1h
2.034056109848670690e+00
2.033894902277582517e+00
2.033635351836026395e+00
2.033217500913250486e+00
2.032544893274008224e+00
2.031462445462290933e+00
2.029721044529917862e+00
2.026921137003633966e+00
2.022423429374767156e+00
2.015209044266689453e+00
2.003664442511593702e+00
1.985260724135663457e+00
1.956101332255901770e+00
1.910350486024313899e+00
1.839681693571975085e+00
1.733202624783167778e+00
1.578922965236063902e+00
1.368532449042034971e+00
1.106626746587299648e+00
8.202293838901466572e-01
5.548338214943991931e-01
3.485807297668649385e-01
2.096639373276505680e-01
1.216043831790848545e-01
6.650975221728898379e-02
3.602945051532664700e-02
1.989588122738992007e-02
1.022499907377327419e-02
5.191090303215951246e-03
2.667547364207547948e-03
