P_1h
2.034055473057329255e+00
2.033893876893611896e+00
2.033633700743091133e+00
2.033214842334916561e+00
2.032540612561652527e+00
2.031455553159583260e+00
2.029709948102133232e+00
2.026903273994672627e+00
2.022394678592034811e+00
2.015162782550153686e+00
2.003590038604886381e+00
1.985141146297861647e+00
1.955909380678196641e+00
1.910042944007427579e+00
1.839190466794420775e+00
1.732421886358772145e+00
1.577691988209795060e+00
1.366616586207197948e+00
1.103707032660831810e+00
8.159300020417478150e-01
5.488506313994587771e-01
3.410044340184882339e-01
2.015070776362304361e-01
1.150675693487045459e-01
6.369715012182007585e-02
3.600508105741464376e-02
1.963592413184095040e-02
9.762145212341182682e-03
4.993743709474884364e-03
2.645236433862210509e-03
