model,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19
0.000000000000000000e+00,1.235099993665908369e+04,1.269950758002037473e+05,1.495153986018218566e+05,1.287136084683593217e+05,1.034567304412624653e+05,1.048384129361195664e+05,8.618558838323778764e+04,9.122547128423667164e+04,6.680611373242182890e+04,5.149078615390296909e+04,4.147163150221791875e+04,2.306856212807600241e+04,1.473139591472781831e+04,1.036260586008649079e+04,7.539694096341441764e+03,4.890272826236330729e+03,3.060893825096633009e+03,2.087250722067898550e+03,1.309626849246984420e+03,8.557900538663285488e+02
1.000000000000000000e+00,5.141827501044564997e+03,2.722526023389626789e+04,2.728990572281807181e+04,6.541205692669243581e+04,9.690762923296989175e+04,7.319531303399248281e+04,8.397709252755949274e+04,7.784086057151648856e+04,5.658993356291998498e+04,4.133280165515210683e+04,3.119866633281693430e+04,2.223963255080710587e+04,1.502101062811916745e+04,9.130443455912833087e+03,7.430966928762277348e+03,5.250542022193822959e+03,3.192016181665313979e+03,2.058860045038667067e+03,1.291635463375644576e+03,8.999688239431400234e+02
2.000000000000000000e+00,5.141827501044564997e+03,2.722526023389626789e+04,2.728990572281807181e+04,6.541205692669243581e+04,9.690762923296989175e+04,7.319531303399248281e+04,8.397709252755949274e+04,7.784086057151648856e+04,5.658993356291998498e+04,4.133280165515210683e+04,3.119866633281693430e+04,2.223963255080710587e+04,1.502101062811916745e+04,9.130443455912833087e+03,7.430966928762277348e+03,5.250542022193822959e+03,3.192016181665313979e+03,2.058860045038667067e+03,1.291635463375644576e+03,8.999688239431400234e+02
3.000000000000000000e+00,5.141827501044564997e+03,2.722526023389626789e+04,2.728990572281807181e+04,6.541205692669243581e+04,9.690762923296989175e+04,7.319531303399248281e+04,8.397709252755949274e+04,7.784086057151648856e+04,5.658993356291998498e+04,4.133280165515210683e+04,3.119866633281693430e+04,2.223963255080710587e+04,1.502101062811916745e+04,9.130443455912833087e+03,7.430966928762277348e+03,5.250542022193822959e+03,3.192016181665313979e+03,2.058860045038667067e+03,1.291635463375644576e+03,8.999688239431400234e+02
4.000000000000000000e+00,5.141827501044564997e+03,2.722526023389626789e+04,2.728990572281807181e+04,6.541205692669243581e+04,9.690762923296989175e+04,7.319531303399248281e+04,8.397709252755949274e+04,7.784086057151648856e+04,5.658993356291998498e+04,4.133280165515210683e+04,3.119866633281693430e+04,2.223963255080710587e+04,1.502101062811916745e+04,9.130443455912833087e+03,7.430966928762277348e+03,5.250542022193822959e+03,3.192016181665313979e+03,2.058860045038667067e+03,1.291635463375644576e+03,8.999688239431400234e+02
5.000000000000000000e+00,5.141827501044564997e+03,2.722526023389626789e+04,2.728990572281807181e+04,6.541205692669243581e+04,9.690762923296989175e+04,7.319531303399248281e+04,8.397709252755949274e+04,7.784086057151648856e+04,5.658993356291998498e+04,4.133280165515210683e+04,3.119866633281693430e+04,2.223963255080710587e+04,1.502101062811916745e+04,9.130443455912833087e+03,7.430966928762277348e+03,5.250542022193822959e+03,3.192016181665313979e+03,2.058860045038667067e+03,1.291635463375644576e+03,8.999688239431400234e+02
