1.000000000000000048e-04,4.307213718937879889e+02
1.084365968689610110e-04,4.657807510716568231e+02
1.175849554052156527e-04,5.036899381276433587e+02
1.275051240713013080e-04,5.446795353078640574e+02
1.382622173764655948e-04,5.889984572678150698e+02
1.499268432786045660e-04,6.369153641799696288e+02
1.625755666443794026e-04,6.887204518647843088e+02
1.762914118095947492e-04,7.447263788478270499e+02
1.911644075385702070e-04,8.052704565839292172e+02
2.072921779595371145e-04,8.707161148111454168e+02
2.247805833548725449e-04,9.414546930575098713e+02
2.437444150122219922e-04,1.017907742815616871e+03
2.643081486974104954e-04,1.100527935024121916e+03
2.866067616948251196e-04,1.189802782274992296e+03
3.107866187782011656e-04,1.286255152007426432e+03
3.370064329271927847e-04,1.390445326362028936e+03
3.654383070957255785e-04,1.502974223849721284e+03
3.962688638701477467e-04,1.624484320926015698e+03
4.297004704320840575e-04,1.755662079625163187e+03
4.659525668664678830e-04,1.897239276858596213e+03
5.052631065335679277e-04,2.049995400479686396e+03
5.478901179593940844e-04,2.214759342214737444e+03
5.941133984965031112e-04,2.392409444042809810e+03
6.442363508721370797e-04,2.583874871285830523e+03
6.985879746785244931e-04,2.790137756644044202e+03
7.575250258771910102e-04,3.012231268227469172e+03
8.214343584919425213e-04,3.251239031621526465e+03
8.907354638610435723e-04,3.508294553601332609e+03
9.658832241158695885e-04,3.784575628396501543e+03
1.047370897959449144e-03,4.081301317879589078e+03
1.135733358343104854e-03,4.399721700950217382e+03
1.231550603292825294e-03,4.741111042697796620e+03
1.335451562929898311e-03,5.106756347657291371e+03
1.448118227674532847e-03,5.497939425104633301e+03
1.570290124729376794e-03,5.915930432379832382e+03
1.702769172225898934e-03,6.361956897608425606e+03
1.846424942895543049e-03,6.837179472893250932e+03
2.002200371815583517e-03,7.342668052733524746e+03
2.171117945694502494e-03,7.879369695627226974e+03
2.354286414322416792e-03,8.448066627398375203e+03
2.552908068239516035e-03,9.049335301289356721e+03
2.768286630392063647e-03,9.683507009276034296e+03
3.001835813575587982e-03,1.035061339728203893e+04
3.255088599835055923e-03,1.105032636132745392e+04
3.529707302730646958e-03,1.178189833081190591e+04
3.827494478516310205e-03,1.254408403214326972e+04
4.150404757850472380e-03,1.333506517276022350e+04
4.500557675700495204e-03,1.415236649744240094e+04
4.880251583654428120e-03,1.499278118059803819e+04
5.291978735958437555e-03,1.585230182866745599e+04
5.738441648302388710e-03,1.672602745881363808e+04
6.222570836730225222e-03,1.760804155887083471e+04
6.747544053110689742e-03,1.849132322621561616e+04
7.316807143427186619e-03,1.936767640065676096e+04
7.934096665797484710e-03,2.022764526750695222e+04
8.603464416684499308e-03,2.106041836216474985e+04
9.329304026284674159e-03,2.185379359407924858e+04
1.011637979766206140e-02,2.259414582211551533e+04
1.096985797892382868e-02,2.326641232574441892e+04
1.189534067370318950e-02,2.385420952472681165e+04
1.289890261253307316e-02,2.434005148409201502e+04
1.398713102647237277e-02,2.470558226588186153e+04
1.516716888470921905e-02,2.493213991670581163e+04
1.644676177994661842e-02,2.500148600146175886e+04
1.783430876931907730e-02,2.489685507078420051e+04
1.933891750455229638e-02,2.460436453295749016e+04
2.097046401323229836e-02,2.411476825483536595e+04
2.273965752357925627e-02,2.342558687486945200e+04
2.465811075822601020e-02,2.254336306895971575e+04
2.673841615839942995e-02,2.148570665996574826e+04
2.899422853882873893e-02,2.028252256721644153e+04
3.144035471591496989e-02,1.897603194120571425e+04
3.409285069746810504e-02,1.761914235575265411e+04
3.696912707195022796e-02,1.627046379767033432e+04
4.008806328898460725e-02,1.499143766329193568e+04
4.347013158125020982e-02,1.382786139927590011e+04
4.713753134116717425e-02,1.281309651505200418e+04
5.111433483440162157e-02,1.197223216578357824e+04
5.542664520663100752e-02,1.125888737325807233e+04
6.010276782070373552e-02,1.062551068260792999e+04
6.517339604882416149e-02,9.989598489609186799e+03
7.067181273927485019e-02,9.272757871460622482e+03
7.663410868007444754e-02,8.433415809637484926e+03
8.309941949353381874e-02,7.503227287334446373e+03
9.011018251665010859e-02,6.578882014526207058e+03
9.771241535346482376e-02,5.774008832520772557e+03
1.059560179277614506e-01,5.167406386884917083e+03
1.148951000187307808e-01,4.733473420021904531e+03
1.245883364295005541e-01,4.363687041658090493e+03
1.350993521198024794e-01,3.954378615787562921e+03
1.464971398307284012e-01,3.496757527686227149e+03
1.588565129428051170e-01,3.077605325162424379e+03
1.722585965398783781e-01,2.759814875470838160e+03
1.867913599020779858e-01,2.505514516956293846e+03
2.025501939230665016e-01,2.252346129803073836e+03
2.196385372416542470e-01,2.007585475565449997e+03
2.381685551976154835e-01,1.804389989422269309e+03
2.582618760682672820e-01,1.629497916611461051e+03
2.800503894183625220e-01,1.467287726046693479e+03
3.036771118035456185e-01,1.325475649912135623e+03
3.292971255097142946e-01,1.201755462238394102e+03
3.570785964900455856e-01,1.090223674179939508e+03
3.872038781812549013e-01,9.930426467583181420e+02
4.198707084443903947e-01,9.060676261113184182e+02
4.552935074866943932e-01,8.295241402956789898e+02
4.937047852838997719e-01,7.610889742347277434e+02
5.353566677410712682e-01,7.002944263546581851e+02
5.805225516094887350e-01,6.457222904420860914e+02
6.294988990221875858e-01,5.965253683724938583e+02
6.826071834272376959e-01,5.519814658406831995e+02
7.401959996915632445e-01,5.112575659341482606e+02
8.026433522257168107e-01,4.737490995264871003e+02
8.703591361485137901e-01,4.389541683326204975e+02
9.437878277775358926e-01,4.064128882705584829e+02
1.023411402105451007e+00,3.757435840612670290e+02
1.109752496412069744e+00,3.466561470391189346e+02
1.203377840777587693e+00,3.189467161323302662e+02
1.304901978014400665e+00,2.924708369252787179e+02
1.414991297434574413e+00,2.671605270822370812e+02
1.534368408930008476e+00,2.430077039683354485e+02
1.663816886076124879e+00,2.200249197391214295e+02
1.804186409392068535e+00,1.982776093966219833e+02
1.956398343517060656e+00,1.778388046347941156e+02
2.121451784910627136e+00,1.587644496832187997e+02
2.300430119772915116e+00,1.411117006076917448e+02
2.494508135230309787e+00,1.249070758865160258e+02
2.704959730463128320e+00,1.101442200356307382e+02
2.933166278390038073e+00,9.679059474395415918e+01
3.180625692794113224e+00,8.479045429415140234e+01
3.448962260405752378e+00,7.406562525867794022e+01
3.739937302478791636e+00,6.452477225553158746e+01
4.055460735840823894e+00,5.607340644202423618e+01
4.397603609302708882e+00,4.861507078690842576e+01
4.768611697714458586e+00,4.205555239786743016e+01
5.170920242896746899e+00,3.630463114498704158e+01
5.607169938205446513e+00,3.127605643558105442e+01
6.080224261649412654e+00,2.689016785461592107e+01
6.593188271333538353e+00,2.307391233205803260e+01
7.149428986597557767e+00,1.976064798159148950e+01
7.752597488629439759e+00,1.689036699553575360e+01
8.406652885618305149e+00,1.440944142218729240e+01
9.115888299750803725e+00,1.226993892843030487e+01
9.884959046625565904e+00,1.042895453448421428e+01
1.071891319205126081e+01,8.848120990373843142e+00
1.162322468679851006e+01,7.493409590032412915e+00
1.260382929679724029e+01,6.334808086911560387e+00
1.366716356462003112e+01,5.345933529037552034e+00
1.482020705798855076e+01,4.503610044049902505e+00
1.607052818261635707e+01,3.787532943690430809e+00
1.742633386009647012e+01,3.179963018951116549e+00
1.889652339691206961e+01,2.665443362432171170e+00
2.049074689815840955e+01,2.230547860201481214e+00
2.221946860939517165e+01,1.863640089235676145e+00
2.409403560239519138e+01,1.554656387067368195e+00
2.612675225563322812e+01,1.294914030864125598e+00
2.833096101839318592e+01,1.076945102097680129e+00
3.072112998861751976e+01,8.943496708747170620e-01
3.331294787934662338e+01,7.416581483236464045e-01
3.612342699709420657e+01,6.141928762890207505e-01
3.917101490809248787e+01,5.079540915098272880e-01
4.247571552536889072e+01,4.195357628113579040e-01
4.605922041145095847e+01,3.460548566769774959e-01
4.994505115855130128e+01,2.850792534890544960e-01
5.415871378079463483e+01,2.345565421177787935e-01
5.872786613189462912e+01,1.927571578786184958e-01
6.368249944718569111e+01,1.582288567386459233e-01
6.905513520162310215e+01,1.297498109977898995e-01
7.488103857590006385e+01,1.062914703684502971e-01
8.119844993183994575e+01,8.699024359240779825e-02
8.804883581643446178e+01,7.112608064024428245e-02
9.547716114208026283e+01,5.809450555595301047e-02
1.035321843295659079e+02,4.739300083192482527e-02
1.122667773510810321e+02,3.860997712719013014e-02
