1.000000000000000048e-04,2.445789584019751146e+03
1.084365968689610110e-04,2.644869224198202119e+03
1.175849554052156527e-04,2.860130889845621823e+03
1.275051240713013080e-04,3.092884265335185773e+03
1.382622173764655948e-04,3.344542973706064458e+03
1.499268432786045660e-04,3.616632148366894853e+03
1.625755666443794026e-04,3.910799503994901897e+03
1.762914118095947492e-04,4.228820924075785115e+03
1.911644075385702070e-04,4.572611584938668784e+03
2.072921779595371145e-04,4.944234683864132421e+03
2.247805833548725449e-04,5.345912579420985821e+03
2.437444150122219922e-04,5.780039494124343946e+03
2.643081486974104954e-04,6.249185100591669652e+03
2.866067616948251196e-04,6.756117421860530158e+03
3.107866187782011656e-04,7.303805633697303165e+03
3.370064329271927847e-04,7.895431222188659376e+03
3.654383070957255785e-04,8.534406107684857488e+03
3.962688638701477467e-04,9.224377637690364281e+03
4.297004704320840575e-04,9.969242114159464109e+03
4.659525668664678830e-04,1.077315583326238266e+04
5.052631065335679277e-04,1.164054404732434159e+04
5.478901179593940844e-04,1.257610967413142498e+04
5.941133984965031112e-04,1.358484010579108690e+04
6.442363508721370797e-04,1.467200813422054307e+04
6.985879746785244931e-04,1.584318599674387588e+04
7.575250258771910102e-04,1.710423739052629026e+04
8.214343584919425213e-04,1.846130786116323725e+04
8.907354638610435723e-04,1.992081948610980544e+04
9.658832241158695885e-04,2.148945448277994728e+04
1.047370897959449144e-03,2.317411352542616441e+04
1.135733358343104854e-03,2.498187201739610828e+04
1.231550603292825294e-03,2.691993466207341407e+04
1.335451562929898311e-03,2.899556271286571064e+04
1.448118227674532847e-03,3.121598110499276299e+04
1.570290124729376794e-03,3.358832318099052645e+04
1.702769172225898934e-03,3.611945014317482128e+04
1.846424942895543049e-03,3.881581212293366116e+04
2.002200371815583517e-03,4.168330022726310563e+04
2.171117945694502494e-03,4.472703811178329488e+04
2.354286414322416792e-03,4.795111824372163392e+04
2.552908068239516035e-03,5.135837412722593581e+04
2.768286630392063647e-03,5.495008517334130011e+04
3.001835813575587982e-03,5.872563073932282714e+04
3.255088599835055923e-03,6.268210212634265918e+04
3.529707302730646958e-03,6.681386258997750701e+04
3.827494478516310205e-03,7.111203077582176775e+04
4.150404757850472380e-03,7.556389660359692061e+04
4.500557675700495204e-03,8.015231136416946538e+04
4.880251583654428120e-03,8.485506763233678066e+04
5.291978735958437555e-03,8.964425463098865293e+04
5.738441648302388710e-03,9.448549079184408765e+04
6.222570836730225222e-03,9.933686571318602364e+04
6.747544053110689742e-03,1.041480973934732756e+05
7.316807143427186619e-03,1.088597891102054855e+05
7.934096665797484710e-03,1.134026364833531115e+05
8.603464416684499308e-03,1.176966324647811125e+05
9.329304026284674159e-03,1.216507789599729294e+05
1.011637979766206140e-02,1.251637799879422819e+05
1.096985797892382868e-02,1.281244461508781533e+05
1.189534067370318950e-02,1.304140772706501593e+05
1.289890261253307316e-02,1.319111441647663887e+05
1.398713102647237277e-02,1.324968348011896014e+05
1.516716888470921905e-02,1.320630629562495451e+05
1.644676177994661842e-02,1.305240920338289870e+05
1.783430876931907730e-02,1.278288717000075121e+05
1.933891750455229638e-02,1.239735816333668045e+05
2.097046401323229836e-02,1.190135913112916314e+05
2.273965752357925627e-02,1.130715166534053424e+05
2.465811075822601020e-02,1.063344291612715606e+05
2.673841615839942995e-02,9.904467063391370175e+04
2.899422853882873893e-02,9.148107494830222277e+04
3.144035471591496989e-02,8.393354007134001586e+04
3.409285069746810504e-02,7.667750557620113250e+04
3.696912707195022796e-02,6.994886452613015717e+04
4.008806328898460725e-02,6.392783261869128182e+04
4.347013158125020982e-02,5.869639986090142338e+04
4.713753134116717425e-02,5.425735085317184712e+04
5.111433483440162157e-02,5.055956612693224452e+04
5.542664520663100752e-02,4.737345361828579917e+04
6.010276782070373552e-02,4.449169767549274547e+04
6.517339604882416149e-02,4.168009834710537689e+04
7.067181273927485019e-02,3.878809711141936714e+04
7.663410868007444754e-02,3.579644694836476992e+04
8.309941949353381874e-02,3.282938721673849795e+04
9.011018251665010859e-02,3.007018098199344240e+04
9.771241535346482376e-02,2.763736039418448127e+04
1.059560179277614506e-01,2.555757913918943814e+04
1.148951000187307808e-01,2.372179233232059414e+04
1.245883364295005541e-01,2.204714235116175769e+04
1.350993521198024794e-01,2.048605694275907081e+04
1.464971398307284012e-01,1.903927617395560810e+04
1.588565129428051170e-01,1.772510480826591447e+04
1.722585965398783781e-01,1.653459613539583006e+04
1.867913599020779858e-01,1.545976518988810130e+04
2.025501939230665016e-01,1.448075481259949083e+04
2.196385372416542470e-01,1.357505015320298662e+04
2.381685551976154835e-01,1.275512422357994365e+04
2.582618760682672820e-01,1.200761532056581564e+04
2.800503894183625220e-01,1.130734894107335458e+04
3.036771118035456185e-01,1.065780681991338861e+04
3.292971255097142946e-01,1.005778925283552235e+04
3.570785964900455856e-01,9.474494171339418244e+03
3.872038781812549013e-01,8.928864605017231952e+03
4.198707084443903947e-01,8.393929857389441167e+03
4.552935074866943932e-01,7.879056974822644406e+03
4.937047852838997719e-01,7.371817976994564560e+03
5.353566677410712682e-01,6.876209928797594330e+03
5.805225516094887350e-01,6.387641027503007535e+03
6.294988990221875858e-01,5.907146096255035445e+03
6.826071834272376959e-01,5.437017066905043066e+03
7.401959996915632445e-01,4.978686164657935478e+03
8.026433522257168107e-01,4.535528956747467419e+03
8.703591361485137901e-01,4.110703273443350554e+03
9.437878277775358926e-01,3.707652068254386904e+03
1.023411402105451007e+00,3.329120742154010713e+03
1.109752496412069744e+00,2.977013892410942844e+03
1.203377840777587693e+00,2.652602899001826700e+03
1.304901978014400665e+00,2.356283903152121638e+03
1.414991297434574413e+00,2.087443518624863827e+03
1.534368408930008476e+00,1.844752444186207867e+03
1.663816886076124879e+00,1.626643606953812423e+03
1.804186409392068535e+00,1.431236437308448103e+03
1.956398343517060656e+00,1.256594043399931252e+03
2.121451784910627136e+00,1.100882906662507366e+03
2.300430119772915116e+00,9.623665905957004725e+02
2.494508135230309787e+00,8.394255649145802636e+02
2.704959730463128320e+00,7.305632199501219475e+02
2.933166278390038073e+00,6.344015555072663801e+02
3.180625692794113224e+00,5.496661809837614783e+02
3.448962260405752378e+00,4.751835685653397832e+02
3.739937302478791636e+00,4.098758442928024692e+02
4.055460735840823894e+00,3.527550693401284434e+02
4.397603609302708882e+00,3.029213670366488032e+02
4.768611697714458586e+00,2.595552332086511456e+02
5.170920242896746899e+00,2.219122846265851763e+02
5.607169938205446513e+00,1.893197447092711343e+02
6.080224261649412654e+00,1.611704547303587276e+02
6.593188271333538353e+00,1.369187956468986727e+02
7.149428986597557767e+00,1.160763769477179181e+02
7.752597488629439759e+00,9.820713917430337858e+01
8.406652885618305149e+00,8.292356701295454968e+01
9.115888299750803725e+00,6.988231958156129053e+01
9.884959046625565904e+00,5.878004240366575317e+01
1.071891319205126081e+01,4.934974802321006138e+01
1.162322468679851006e+01,4.135726429774383206e+01
1.260382929679724029e+01,3.459802853638529996e+01
1.366716356462003112e+01,2.889404551999081860e+01
1.482020705798855076e+01,2.409062284566205037e+01
1.607052818261635707e+01,2.005348691495636615e+01
1.742633386009647012e+01,1.666657652026605874e+01
1.889652339691206961e+01,1.383026619075117125e+01
2.049074689815840955e+01,1.145951541953276909e+01
2.221946860939517165e+01,9.481655419520697237e+00
2.409403560239519138e+01,7.834574650164464416e+00
2.612675225563322812e+01,6.465365284771570131e+00
2.833096101839318592e+01,5.329059936911565210e+00
3.072112998861751976e+01,4.387402902163535678e+00
3.331294787934662338e+01,3.607897032210554134e+00
3.612342699709420657e+01,2.963316991330390504e+00
3.917101490809248787e+01,2.431027341313785950e+00
4.247571552536889072e+01,1.992153423160010428e+00
4.605922041145095847e+01,1.630837479039420446e+00
4.994505115855130128e+01,1.333771085407896795e+00
5.415871378079463483e+01,1.089831609745480101e+00
5.872786613189462912e+01,8.897565927494031079e-01
6.368249944718569111e+01,7.258523644114508455e-01
6.905513520162310215e+01,5.917294025419601589e-01
7.488103857590006385e+01,4.820688364276420890e-01
8.119844993183994575e+01,3.924523601585613308e-01
8.804883581643446178e+01,3.192525887353345193e-01
9.547716114208026283e+01,2.594929994245033233e-01
1.035321843295659079e+02,2.107326679310562167e-01
1.122667773510810321e+02,1.709713526086087121e-01
1.217382727739658037e+02,1.385684667253109237e-01
1.320088400831414788e+02,1.121804086880008738e-01
1.431458937523476038e+02,9.070981477112539937e-02
1.552225357427041956e+02,7.326245298417428942e-02
1.683180353330951391e+02,5.910297492052514479e-02
1.825183494319037720e+02,4.762547927955824989e-02
1.979166867853551537e+02,3.833187750076663680e-02
2.146141197858398755e+02,3.081470579455719561e-02
2.327202478960403766e+02,2.474031265669507373e-02
2.523539170434760877e+02,1.983644368591987173e-02
2.736439997074660937e+02,1.588182339926435052e-02
2.967302408188859886e+02,1.269707485634056013e-02
3.217641750250726886e+02,1.013607532562612809e-02
3.489101213406763122e+02,8.080039292190378461e-03
3.783462617131920069e+02,6.432683638975255323e-03
4.102658105827183590e+02,5.115306904241524559e-03
4.448782831127568329e+02,4.064216585183693872e-03
4.824108704165353743e+02,3.227740742640572078e-03
5.231099308056244581e+02,2.563586638203598118e-03
5.672426068491962496e+02,2.037935172070455807e-03
6.150985788580485405e+02,1.623214948647096851e-03
6.669919663030104857e+02,1.296873302246184063e-03
7.232633896483520175e+02,1.040914359118855518e-03
7.842822061337651576e+02,8.406781511342407325e-04
8.504489341802649278e+02,6.841121273928317016e-04
9.221978823334316075e+02,5.614060874877335001e-04
9.999999999999970441e+02,4.650096727394723711e-04
