P_1h
3.523589276836826656e+01
3.523101759550289813e+01
3.522316916826924427e+01
3.521053601307795589e+01
3.519020594130591917e+01
3.515750188754238081e+01
3.510492442778078725e+01
3.502047988038610526e+01
3.488506757768768551e+01
3.466847577569856753e+01
3.432344839108149870e+01
3.377741469303350641e+01
3.292229943930611569e+01
3.160542978385829116e+01
2.963083814509283087e+01
2.679186191346288837e+01
2.296758021359697821e+01
1.829712794062636050e+01
1.333455768624599003e+01
8.915803209821037356e+00
5.642009289247302384e+00
3.519077031635507780e+00
2.190193291882716498e+00
1.371276259852746371e+00
8.708300528299829368e-01
5.329838480372312004e-01
3.123132426840249942e-01
1.843427093782453174e-01
1.078325002155536422e-01
6.454759066715327898e-02
