P_1h
3.523588993533832792e+01
3.523101303362462033e+01
3.522316182255941897e+01
3.521052418484441660e+01
3.519018689548711620e+01
3.515747122069321051e+01
3.510487505106924289e+01
3.502040038377889175e+01
3.488493960059682308e+01
3.466826978530473014e+01
3.432311691610569682e+01
3.377688151056149479e+01
3.292144237522938965e+01
3.160405356505831520e+01
2.962863209281695021e+01
2.678833541923149397e+01
2.296196796263408402e+01
1.828826008629847166e+01
1.332070637404016367e+01
8.894565606193671314e+00
5.610403193113393527e+00
3.474236361376389581e+00
2.131246911003236821e+00
1.302541535425317587e+00
8.039363035924161904e-01
4.816738900794382827e-01
2.799648538625607030e-01
1.646513839328901940e-01
9.575824829839016394e-02
5.695399659884962940e-02
