P_1h
3.523589268171730282e+01
3.523101745597256240e+01
3.522316894358993977e+01
3.521053565128826790e+01
3.519020535873714550e+01
3.515750094947323845e+01
3.510492291729350711e+01
3.502047744823505582e+01
3.488506366162231842e+01
3.466846947067604390e+01
3.432343824059559267e+01
3.377739835393023782e+01
3.292227314420085094e+01
3.160538748105589946e+01
2.963077012803289634e+01
2.679175265092934666e+01
2.296740495142008598e+01
1.829684747449328697e+01
1.333411056728822075e+01
8.915094757216918353e+00
5.640897744649602252e+00
3.517360410738755050e+00
2.187608710360693820e+00
1.367540065777939962e+00
8.657684391923906597e-01
5.267926576850155973e-01
3.058323870469585315e-01
1.788723832028647764e-01
1.041090451478850903e-01
6.216307253142197564e-02
