P_1h
2.034056186960297108e+00
2.033895026445927900e+00
2.033635551775502925e+00
2.033217822857583013e+00
2.032545411661218271e+00
2.031463280130169302e+00
2.029722388378886855e+00
2.026923300472926570e+00
2.022426911883764333e+00
2.015214648795793373e+00
2.003673458920666839e+00
1.985275221285067282e+00
1.956124620470126585e+00
1.910387841355213556e+00
1.839741471641232806e+00
1.733297920731639241e+00
1.579073949540358957e+00
1.368769292856801156e+00
1.106992319061702812e+00
8.207789844199722129e-01
5.556251123403088688e-01
3.496408549779546071e-01
2.109201156655354792e-01
1.227993132527582382e-01
6.724211433345937683e-02
3.614365116049249316e-02
1.984698669617035796e-02
1.025874757406130058e-02
5.134621612302333639e-03
2.667489802330611556e-03
