P_1h
3.523589162449862044e+01
3.523101575358592186e+01
3.522316620233368667e+01
3.521053123723115164e+01
3.519019825116574651e+01
3.515748950498394265e+01
3.510490449012682745e+01
3.502044777945317833e+01
3.488501589692180715e+01
3.466839258242833921e+01
3.432331449629396047e+01
3.377719926399412032e+01
3.292195299963326249e+01
3.160487310938051664e+01
2.962994481475477926e+01
2.679043131800377608e+01
2.296529690922659483e+01
1.829350328879943532e+01
1.332885339954314929e+01
8.906950207594851676e+00
5.628572343276871948e+00
3.499394545083598373e+00
2.162937561471939496e+00
1.336691730907060283e+00
8.323318492936951918e-01
4.971345630187921638e-01
2.846096665248942226e-01
1.647139446654140860e-01
9.425626202849778090e-02
5.636412840020239845e-02
