P_1h
2.034056186607825278e+00
2.033895025878359242e+00
2.033635550861577102e+00
2.033217821385942869e+00
2.032545409291544480e+00
2.031463276314511734e+00
2.029722382235036093e+00
2.026923290580643133e+00
2.022426895956998205e+00
2.015214623155756168e+00
2.003673417649640243e+00
1.985275154869785119e+00
1.956124513632733208e+00
1.910387669600685623e+00
1.839741195801954721e+00
1.733297478452937579e+00
1.579073242271176625e+00
1.368768166720687240e+00
1.106990538769302201e+00
8.207762034284333819e-01
5.556208558035551359e-01
3.496345686637128969e-01
2.109114171454906650e-01
1.227887013798962812e-01
6.723225659436631030e-02
3.613980913670837569e-02
1.985171500470881908e-02
1.026296181155611151e-02
5.132343085122128244e-03
2.667601422837108556e-03
