model,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19
0.000000000000000000e+00,1.623324508216905233e+05,2.379822969592324516e+05,1.487782947845958115e+05,9.365621120337890170e+04,6.979505642176145921e+04,5.216763407050492242e+04,2.464328736794821452e+04,9.214848128560433906e+03,3.815078846095320841e+03,2.704800681422354046e+03,1.528049428663856133e+03,8.377875983590738542e+02,6.038430890232087904e+02,5.463519379441905812e+02,4.660051637173775703e+02,3.868758494241569110e+02,2.663939906053586810e+02,2.101898703512445081e+02,1.343170952063435095e+02,1.032870542553968960e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.444564797854143762e+03,6.238668032182483785e+02,1.561778948238663133e+03,2.614758889399375335e+02,4.806246779572397827e+02,4.418369652001346708e+02,4.501612030758721517e+02,4.012511518385426825e+02,4.101861839433942691e+02,7.152756584560555666e+02,8.197203311787743587e+02,3.494610197598796049e+02,3.112883418514691698e+02,3.193397020468513574e+02,2.730599733246282312e+02,1.405861524804084013e+02,1.091532196493575952e+02,8.183900391322237056e+01
2.000000000000000000e+00,2.865786006894977254e+04,5.088035426876263227e+04,6.640426725446995988e+04,1.755885088185190398e+04,1.957459747857042021e+04,2.176382755285948588e+04,1.091535032513208898e+04,8.806213878966573247e+03,4.176773853000397139e+03,2.048143234303243844e+03,1.228668136653259580e+03,7.687149364303444372e+02,3.884433746435599915e+02,3.151789496283965946e+02,3.440373801458031835e+02,2.884682909399418236e+02,1.992261923384393754e+02,1.769776350911365626e+02,8.951434278195274885e+01,7.755319963937921557e+01
3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.477118487398890920e+02,0.000000000000000000e+00,1.775223565050517891e+02,1.240847050633323079e+02,0.000000000000000000e+00,1.830120713791614264e+02,6.329872863951338502e+01,1.003358555482869860e+02,7.144279760465759921e+01,9.266234073994276343e+01,6.624147183187238852e+01,8.140929828080420805e+01,8.473795751820819078e+01,8.209845444521128854e+01,7.118505165965351011e+01,3.742664225853909699e+01,3.218854455039850393e+01
4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.784718058542700305e+02,0.000000000000000000e+00,1.057785470819303413e+02,1.385386094539802855e+02,0.000000000000000000e+00,4.292513803109012116e+01,7.839408725760158347e+01,5.969375353426642761e+01,3.760098509448727100e+01,3.817138661332802485e+01,3.111175561653541521e+01,2.664870399157749858e+01,2.197115173883099715e+01,2.262733519361735546e+01,3.237849970677255129e+01,1.825267790215036356e+01
5.000000000000000000e+00,5.750320823510232003e+03,0.000000000000000000e+00,7.932701938122922911e+02,3.286309600661103104e+03,5.895926446767174411e+02,3.276502391962762886e+03,6.904495147128552162e+03,5.508730885460679929e+03,2.499216752689248096e+03,9.565501819810997404e+02,6.737300885764742588e+02,6.296151666052692235e+02,6.791098088141992548e+02,4.603659717321442599e+02,3.663696354484483777e+02,3.220802827578099254e+02,2.608546804842328015e+02,1.910307055888345076e+02,1.332420797238190744e+02,9.786928097392478776e+01
