P
3.523587059085627970e+01
3.523098188596212310e+01
3.522311167190486714e+01
3.521044344274431381e+01
3.519005691479179632e+01
3.515726200906529897e+01
3.510453840226195155e+01
3.501985890426868764e+01
3.488406926459424540e+01
3.466687242396930912e+01
3.432087740909852869e+01
3.377330266432261396e+01
3.291574971384529391e+01
3.159506611755199756e+01
2.961461304365937508e+01
2.676688893851560636e+01
2.293017199221053204e+01
1.824344832431144070e+01
1.326252014622829556e+01
8.828433879385180205e+00
5.550028880913576046e+00
3.436541043727147304e+00
2.122270131870007681e+00
1.313402650986430942e+00
8.239252557826377554e-01
4.984455196876670380e-01
2.884082341400545646e-01
1.686490499305828561e-01
9.690335069059570483e-02
5.707049626757544625e-02
