rho
1.231825367374193668e+07
8.955244689244765788e+06
6.178980777442395687e+06
4.189750064009401016e+06
2.764856910340243950e+06
2.888160420803498011e+06
2.982483839209272992e+06
3.034795518408953678e+06
3.095741820725964382e+06
3.150094783783000428e+06
3.063418160423954483e+06
2.953563041126920842e+06
2.825866811678349040e+06
2.677786858056488447e+06
2.605055431312656961e+06
2.488003846415413078e+06
2.333583626637889072e+06
2.178365395699614659e+06
1.997991413895433303e+06
1.766268519741205731e+06
