rho
2.590423122672836180e+05
2.885409380870745517e+05
2.841394201107514091e+05
2.732687651623722049e+05
2.481449645679551759e+05
2.210268361170761054e+05
1.918434571611423744e+05
1.534567724966153037e+05
1.870675068041461345e+05
2.149762244708486251e+05
2.329668775964047818e+05
2.379955727525320544e+05
2.365629822733395558e+05
2.343662194303814031e+05
2.293557209933997947e+05
2.232667502176801208e+05
2.135245006954526762e+05
1.991231836561811506e+05
1.787626638362163212e+05
1.590291242738202855e+05
