rho
9.822129118951392002e+02
1.521645121686998436e+03
2.032694626154043362e+03
2.801347031420303210e+03
3.698411202490136020e+03
4.549875425912734499e+03
5.182975891624561882e+03
5.841331256743164886e+03
6.296479160451051030e+03
6.559037320175161767e+03
6.872706865352771274e+03
7.277391267908491500e+03
7.679748119037536526e+03
8.299292255325424776e+03
8.592703595746948849e+03
5.554521309458181349e+03
3.548459712160687559e+03
2.230198041559345256e+03
1.341163510875541078e+03
7.570906286740872702e+02
