i, M,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19,r200
1.480000000000000000e+02,1.552667911042853177e+02,1.531703762939089913e-02,1.041173649281752420e-02,7.893740548323471481e-03,5.554813647062572385e-03,4.272488258809424913e-03,2.836021054032958431e-03,1.928522039995419959e-03,1.395240371995021007e-03,8.089824941312096646e-04,4.989588618626127200e-04,2.553396608796174591e-04,1.476110731697174300e-04,9.421565302595644848e-05,5.457073617358094498e-05,2.641307458310628847e-05,1.425731658098013937e-05,8.123844582450829246e-06,4.560389878908949695e-06,2.384011039038752903e-06,1.241595479178742916e-06,1.885589599609375000e+02
1.490000000000000000e+02,1.285731295745573846e+02,1.382409781599469589e-02,9.718431769418134705e-03,7.692868573764832796e-03,4.454129401984325415e-03,2.705064945302127887e-03,1.281624403707455140e-03,8.052617635204037351e-04,4.595378197997429981e-04,3.174426506201168379e-04,1.773081625383953039e-04,1.091899557291893937e-04,6.033717269110615430e-05,3.237725135336895065e-05,1.890131237260431584e-05,1.291196480145882494e-05,8.279636043983401740e-06,7.141387936393165803e-06,6.805638305682042832e-06,4.993412857149875563e-06,3.114638868298277748e-06,1.770426330566406250e+02
1.500000000000000000e+02,1.679014008067703969e+02,1.329556595431305097e-02,9.114365224690362810e-03,6.398947417445283517e-03,4.482777098423221251e-03,2.885864577807651255e-03,1.881696243547186301e-03,1.387892230447027942e-03,8.151571398361029310e-04,5.140971207265071681e-04,3.322003651215744112e-04,1.850682318214259988e-04,1.038025627531480701e-04,6.094518259028123977e-05,3.620364932570804183e-05,2.200487039103593946e-05,1.303867094117845601e-05,7.630673485225048937e-06,5.022797882348500851e-06,3.564720874759151645e-06,2.356852547122924981e-06,1.935154418945312500e+02
1.510000000000000000e+02,1.592462937963214813e+02,8.535257245239343676e-03,6.540380867080799673e-03,5.536283570259896078e-03,4.255759161701625631e-03,2.960414752220399872e-03,1.878724255070713268e-03,1.232860079092284490e-03,7.443951658587103556e-04,5.250087360726261214e-04,3.255987378494979941e-04,2.223360084810583378e-04,1.558246788287857355e-04,8.709496318508121626e-05,4.705033882203869540e-05,2.623269602757218567e-05,1.333375598835244209e-05,7.016986552493201274e-06,4.126056465154985136e-06,2.656866651872062528e-06,2.377239350793121519e-06,1.900753479003906250e+02
1.520000000000000000e+02,2.168157964684427839e+02,1.360243531607039855e-02,9.977153507223493131e-03,6.438838005901508996e-03,5.018306654630816724e-03,3.484908233307187908e-03,2.390354082974517364e-03,1.538422247786617189e-03,1.008888918928005840e-03,5.920006727216727167e-04,3.568788912895312550e-04,2.189959634522701799e-04,1.353001209556641134e-04,8.331121166423665031e-05,4.912482246931833133e-05,2.825485292995724392e-05,1.537147514491455223e-05,8.624334753274349655e-06,4.846800979056238085e-06,2.794279768711768096e-06,1.542905406673676221e-06,2.107535400390625000e+02
1.530000000000000000e+02,1.985334749343244312e+02,1.111699048700506842e-02,9.401120879538279670e-03,6.862005680820719260e-03,4.940457611103200690e-03,3.817618667447763344e-03,2.700438104360867488e-03,1.763666273291216802e-03,1.110676327262552021e-03,7.710888468217775909e-04,3.970832701435423077e-04,2.141608127783225601e-04,1.243123486744042482e-04,7.801735523538861261e-05,4.744756021974550690e-05,2.689475786621027575e-05,1.587477672304614507e-05,9.727044577006592908e-06,5.556632589465115779e-06,2.664478067298322274e-06,1.229717127603895564e-06,2.045662078857421875e+02
1.540000000000000000e+02,1.280918070811381995e+02,1.154714471067574098e-02,1.024146860441194420e-02,7.723916035556653917e-03,6.552769501818765316e-03,3.963834171366020613e-03,2.154320757051254517e-03,1.391580575331039654e-03,9.047815648216000909e-04,5.357358776463026035e-04,3.708171322345647802e-04,2.053239108397352452e-04,1.184612781634081225e-04,8.559816272820755284e-05,5.160034324236203074e-05,3.026994021972997465e-05,1.826696094346083512e-05,9.293287091622045220e-06,4.890243161438563556e-06,2.360546578192707486e-06,1.488117919941647039e-06,1.768137054443359375e+02
1.550000000000000000e+02,1.872087867267044317e+02,1.037272033403328735e-02,7.648773193375212748e-03,6.503810847276469964e-03,4.125314515563093670e-03,2.798283574722701221e-03,2.016894030128734555e-03,1.283542135863172638e-03,8.836480947933722692e-04,6.057712021997817232e-04,4.244697315181888151e-04,2.644358422037458556e-04,1.530241257277511037e-04,8.537143068965286628e-05,5.157625245172495253e-05,2.987526850197839002e-05,1.571547906252160055e-05,8.768558818025148094e-06,4.841141778134135974e-06,2.705623206595178804e-06,1.345579703203784312e-06,2.006832122802734375e+02
1.560000000000000000e+02,1.672289971277564575e+02,7.759854576990393889e-03,5.506137956941141269e-03,5.140794032460172316e-03,4.230383819636117544e-03,2.988427998052515730e-03,2.027077425524369605e-03,1.423383290646825687e-03,9.283810258875902898e-04,5.697208535239628923e-04,3.977291983678984824e-04,2.731370551649187593e-04,1.501461402219220003e-04,8.010554993756559869e-05,4.440830740803058919e-05,2.271134440354641922e-05,1.360690920325404608e-05,7.424368834086842729e-06,4.564650837320811148e-06,3.536990983729092273e-06,1.730293877466236474e-06,1.931496429443359375e+02
1.570000000000000000e+02,1.273147031770043611e+02,7.314875640110374624e-03,6.112377695370796969e-03,4.858193907970435182e-03,3.314609610824973546e-03,2.489243546293110065e-03,1.718670934532451908e-03,1.289720351922420301e-03,8.610852722988618846e-04,5.805700900727121805e-04,3.518152000764652207e-04,1.976709840929488367e-04,1.106742383869486676e-04,6.323279456873099474e-05,3.818373657113060296e-05,2.378385111695140473e-05,1.504406137069733082e-05,8.698253139097574552e-06,5.597494507947182591e-06,3.626630587020113461e-06,1.804653553162884887e-06,1.763739013671875000e+02
1.580000000000000000e+02,1.836545104283593730e+02,1.779273632543771494e-02,1.167805375561600453e-02,8.730977977194338477e-03,6.114359577271003335e-03,4.286321931252824041e-03,2.641446054990325646e-03,1.659262273394091543e-03,1.079174232265966461e-03,6.249451606685118210e-04,3.674353870773892873e-04,2.107055594665675519e-04,1.286057465740125512e-04,7.667047490798366218e-05,4.513295212730594004e-05,2.977034774280599080e-05,1.527941472696412597e-05,9.072305340990192358e-06,5.126516723819885284e-06,2.836639226009701353e-06,1.355210636306548213e-06,1.994395599365234375e+02
1.590000000000000000e+02,1.734298049308514749e+02,1.664885000357847408e-02,1.284336870889964469e-02,8.913971488856961556e-03,5.787619828238667677e-03,3.635422358295148024e-03,1.984411493878731475e-03,1.304890413302828333e-03,8.677853996258357190e-04,5.633142792371414196e-04,3.401221836305926048e-04,2.216400184532248412e-04,1.364560154784736691e-04,7.716093266763303870e-05,4.318346020434517528e-05,2.425586397540017183e-05,1.562475190450418611e-05,8.405220399634982906e-06,4.702934607087925589e-06,2.901310572680099153e-06,1.865292185244854442e-06,1.956306152343750000e+02
1.600000000000000000e+02,1.622533798590492040e+02,8.155304671215345830e-03,7.286214087188955767e-03,5.377627861646541718e-03,4.234103706357503216e-03,2.939785117482006643e-03,2.006798458552648719e-03,1.362357844932355440e-03,9.215332469189522861e-04,6.689993214608668057e-04,4.653987659211498594e-04,2.851463222813678360e-04,1.524646377845537354e-04,7.866369064852825159e-05,4.667513040088576426e-05,2.845467025097366855e-05,1.917239117697980090e-05,8.712796690398760555e-06,4.562757409595559606e-06,2.649687009062401772e-06,1.302086278633557119e-06,1.912475433349609375e+02
1.610000000000000000e+02,1.492402746202765513e+02,9.927923704355332696e-03,8.121336023048455338e-03,6.082773328529583398e-03,4.735193969708672256e-03,3.661823306994878985e-03,2.214892737396868382e-03,1.540691581386468331e-03,1.083819848871047211e-03,6.782044933797345965e-04,4.330241455823497843e-04,2.724684926287894806e-04,1.519059136625520046e-04,8.457139042255687412e-05,5.049063859400758846e-05,2.748249861563285097e-05,1.564528786803154984e-05,8.754531707452016301e-06,4.826242613828065285e-06,2.630551156213091591e-06,1.316941089355478676e-06,1.860188751220703125e+02
1.620000000000000000e+02,1.153903676392381215e+02,1.650918885695560473e-02,1.231652179729892348e-02,9.733147061472839992e-03,6.148651499038256668e-03,3.831358860108011275e-03,2.393617400350659102e-03,1.557841084131149009e-03,8.994323133820340040e-04,5.553100208756060882e-04,3.319379796005840575e-04,2.132068909148167649e-04,1.299222764349578310e-04,7.377578503991399320e-05,4.714877114765082496e-05,2.632069733196332041e-05,1.594378525029660658e-05,8.488019506184681255e-06,4.856909769507897262e-06,2.732644035574708112e-06,1.742418102241594607e-06,1.708388366699218750e+02
1.630000000000000000e+02,1.550992416791170285e+02,1.340738880378598841e-02,8.900905328700208299e-03,7.368424396508309847e-03,5.434579616369658583e-03,3.816577518010141976e-03,2.416534952842637387e-03,1.695668633838899337e-03,1.079122544331848326e-03,7.834086761890491756e-04,4.796829620112624728e-04,2.668808272693721389e-04,1.526216588238401835e-04,8.522126147080953847e-05,4.784663218444476951e-05,2.748697339009312517e-05,1.641891698119848705e-05,8.822336422377816072e-06,5.042783984112063890e-06,2.467105599065677390e-06,1.160756153179682628e-06,1.884479370117187500e+02
1.640000000000000000e+02,1.459515253628536016e+02,1.147971196251520998e-02,1.036093765899333448e-02,7.751413416652475942e-03,5.581087783607182815e-03,4.332851030308384685e-03,3.021631243769977177e-03,2.201767188495329462e-03,1.316068917233653495e-03,7.027771487083456833e-04,4.354034891724683251e-04,2.369134168668736212e-04,1.307637418625238264e-04,7.614655163951427263e-05,4.363213607478153401e-05,2.563050525029157654e-05,1.603202900466663415e-05,8.846201309792526893e-06,4.852251059030863901e-06,2.650778083440019539e-06,1.383354319753278212e-06,1.846601562500000000e+02
1.650000000000000000e+02,1.451520152491664533e+02,8.225072144530746684e-03,6.827526921570421098e-03,5.154161765944961088e-03,3.614732390869832869e-03,2.507147714070157539e-03,1.599034622521272641e-03,9.509825326540876766e-04,5.265551784078294738e-04,3.399432101435145089e-04,2.125030121343171054e-04,1.735881528200511749e-04,1.338199543454731994e-04,6.202823248690246072e-05,3.186929144611996660e-05,1.646595691047997138e-05,8.391827962863158188e-06,5.047065304226526105e-06,4.164884942454594473e-06,6.328813275564168259e-06,2.365287342879303280e-06,1.842705078125000000e+02
1.660000000000000000e+02,1.196285371332666330e+02,8.810582515379545426e-03,7.264854917782090186e-03,6.002777416207100841e-03,4.265078484454563543e-03,3.089289130895963610e-03,2.235334133110005068e-03,1.518954353697896369e-03,1.112940301629871667e-03,7.646540911500452221e-04,4.590311937049926282e-04,2.604666258570025039e-04,1.430601089974284357e-04,8.030468092605266687e-05,4.667667366678437604e-05,2.505529016066995938e-05,1.396802051282515812e-05,7.514477816277392072e-06,4.447742052565847941e-06,2.469621669539597019e-06,1.952136628232092328e-06,1.727433013916015625e+02
1.670000000000000000e+02,1.682715393340762091e+02,1.009368867818339829e-02,7.996193542110048222e-03,5.897214286132805398e-03,4.786236569148064751e-03,3.568468310402091170e-03,2.322001431389588734e-03,1.783925767439069115e-03,1.248285694817683009e-03,8.078436697127070951e-04,5.007459077151583862e-04,2.552013187940884429e-04,1.409478588577867738e-04,8.240818531072429971e-05,4.816977936781424198e-05,2.797936793323521404e-05,1.660146990921862535e-05,9.245980941701511282e-06,4.460861856249796421e-06,2.544387543648648900e-06,1.238883806980205614e-06,1.936092071533203125e+02
1.680000000000000000e+02,1.098383678976492348e+02,6.633952311692929531e-03,6.908520771779139320e-03,5.353497062741976141e-03,4.167485729753099381e-03,3.259710518315440779e-03,2.426981530459834408e-03,1.658115836751512199e-03,1.160697860263185588e-03,7.109975200867482952e-04,4.483580903911314210e-04,2.479029154489818506e-04,1.306009807483301264e-04,7.367431967752852107e-05,4.402832911910195925e-05,2.554822247537756740e-05,1.550906238624016266e-05,8.661175424277818311e-06,5.019473922391991628e-06,2.757261435502379290e-06,1.577894944925341399e-06,1.679044494628906250e+02
1.690000000000000000e+02,1.182292302478606416e+02,9.686418460850110268e-03,7.536994312235272345e-03,6.169312401883137592e-03,4.285824921503018567e-03,3.281512776108847645e-03,2.579409151699637616e-03,1.897059929019702298e-03,1.393946178153433269e-03,7.921221865077870006e-04,4.240314286487883999e-04,2.267307558357865838e-04,1.305818798623430881e-04,7.243968693238165267e-05,4.320035357389284030e-05,2.452902139866405183e-05,1.371233736656748773e-05,7.766159703553453348e-06,4.704225565707590238e-06,3.256632898220439044e-06,1.590794272041587258e-06,1.721131134033203125e+02
1.700000000000000000e+02,1.568184077962425249e+02,1.540992836622491480e-02,1.238434485576563049e-02,8.675007687458696076e-03,6.613112145460447490e-03,4.296935333858649050e-03,2.998267438386690437e-03,1.850231625845723043e-03,1.140557746766633499e-03,7.480411146168483095e-04,5.032467480788103227e-04,2.877295364651045670e-04,1.726557964736382832e-04,9.223288989250344352e-05,4.781407115472910852e-05,2.626834063359182874e-05,1.433016983368665634e-05,7.615137639301339595e-06,4.172763593351954532e-06,2.432472828477706794e-06,1.395562086678904458e-06,1.891832580566406250e+02
1.710000000000000000e+02,1.455725255725469935e+02,7.540945470308329027e-03,6.177729930817596471e-03,5.163811023379016527e-03,3.876378297993885846e-03,3.211731663637235230e-03,2.060809644633521728e-03,1.384901171115771740e-03,9.299272415911558152e-04,6.307926765424918701e-04,4.339477271986694022e-04,2.509655052389110587e-04,1.349389358925447515e-04,7.821447467448040651e-05,4.147894611768160035e-05,2.365074656015529153e-05,1.506967789808096617e-05,9.084103730017854356e-06,4.962421044107383255e-06,3.022956634702200191e-06,1.653593526723201976e-06,1.844309234619140625e+02
1.720000000000000000e+02,1.699549602451428711e+02,1.520266543650492658e-02,1.119047839949883355e-02,9.094181442162195539e-03,6.857714933696672926e-03,4.037887285593970768e-03,2.611383670932215274e-03,1.662280446537254576e-03,1.057343646652325088e-03,6.075701167785280219e-04,3.961325591954866225e-04,2.279435194115068974e-04,1.323337316321275981e-04,7.750720581380936996e-05,4.551019216042632737e-05,2.786613362102546244e-05,1.607048454130543866e-05,9.426476539654847947e-06,4.952059723254760507e-06,2.798876235684841259e-06,1.316003506811440190e-06,1.943116607666015625e+02
1.730000000000000000e+02,1.342602867625738270e+02,9.410424567698879791e-03,8.612014202823359971e-03,6.283835899157897212e-03,4.517757940848098931e-03,3.348730026711539080e-03,2.359037254705137650e-03,1.524241008094804738e-03,9.585116351988835076e-04,6.159621422710534000e-04,4.249707311812420639e-04,2.622538798684035028e-04,1.615012009573751819e-04,1.015457228224144083e-04,6.473351665400463154e-05,3.048602606160450665e-05,1.523794086963636671e-05,8.341200538515996285e-06,4.520361265779739087e-06,2.311669123625359920e-06,1.232141681021185489e-06,1.795762176513671875e+02
1.740000000000000000e+02,1.483666538253064857e+02,1.363660860528391125e-02,1.212291573759421461e-02,9.720773142687048202e-03,7.523894706768594759e-03,5.267608886380030150e-03,3.161397162312196488e-03,1.912495012418737863e-03,1.029262174433554161e-03,5.372464608650081696e-04,3.434656225492678798e-04,2.106473889419010158e-04,1.364395659133124672e-04,8.581775942075869500e-05,5.020423631118116982e-05,3.017460402343759987e-05,1.679382991962697193e-05,9.936380181932196454e-06,5.071250210621410964e-06,2.118484315610122157e-06,1.290491614502356224e-06,1.857383575439453125e+02
1.750000000000000000e+02,1.485819280210104978e+02,1.435333705600710594e-02,1.135532158716979698e-02,1.018355797257587333e-02,6.442672983012234095e-03,4.652571332444481109e-03,2.451360842817665135e-03,1.369631152258953552e-03,7.835164597541238209e-04,4.628596663097611446e-04,2.833117655215189627e-04,1.821941723816995968e-04,1.179417884089414186e-04,7.085903307196395713e-05,4.205391249495418900e-05,2.342555416735440715e-05,1.354531713395783919e-05,7.843801286074182278e-06,5.158834591978175951e-06,3.942112259231744425e-06,1.724185642254731980e-06,1.858136596679687500e+02
1.760000000000000000e+02,1.364534321064381572e+02,9.837936141079124328e-03,7.579425744434141812e-03,5.291121988484868803e-03,4.516940428089842759e-03,3.039228749917624681e-03,2.166617666240498990e-03,1.452345095918920444e-03,9.338135143823502165e-04,5.747385147853286075e-04,3.528186929584008072e-04,2.294238869381071621e-04,1.429321682636611895e-04,8.955246573883320028e-05,5.116692710871683481e-05,2.646375822900032504e-05,1.353374304983305045e-05,7.970419989373779061e-06,5.803354113563699665e-06,2.986389472600913376e-06,1.443265332849757045e-06,1.805525665283203125e+02
