i, M,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19,r200
3.030000000000000000e+02,1.983089095632758969e+01,7.891537932724066503e-04,4.063600275113035437e-04,4.731506660942560137e-04,4.097828914692615569e-04,3.185449678326238631e-04,9.174711458523016701e-05,2.048742838423267217e-04,1.238155498161569240e-04,1.125627074189806238e-04,6.716101685251710609e-05,5.392446484729076036e-05,3.384167454149365566e-05,2.219222524369101211e-05,1.464018597989052395e-05,1.095275674325834069e-05,6.264246715279117091e-06,3.486734435740650356e-06,1.977728370672489876e-06,1.021125727227045590e-06,6.438379064463540181e-07,1.369718933105468750e+02
3.040000000000000000e+02,4.759552781415687406e+01,1.694831804498737087e-05,1.738157756778676015e-04,2.109388937783554768e-04,2.931819334129318511e-04,2.093676389787173123e-04,2.022677744322523823e-04,1.625942954172846921e-04,1.325934245164784708e-04,1.022885482650732006e-04,7.548413808682541903e-05,4.337763601046182727e-05,3.238048179484607586e-05,2.179163892205187084e-05,1.386020745764318444e-05,7.314225489144162279e-06,4.574769686161756354e-06,3.013377910321505268e-06,2.295271559072296091e-06,1.402672849231461293e-06,7.006848256981743492e-07,1.833662719726562500e+02
3.050000000000000000e+02,4.763422879247430330e+01,1.027613259795838408e-03,9.804623387599470472e-04,9.284560486027626861e-04,5.972316197857159559e-04,5.798766627919570626e-04,5.796563749653508776e-04,3.829913381664788209e-04,2.749128681750638353e-04,1.523228944796300771e-04,8.576077144477300387e-05,5.437211439413773794e-05,3.424186307258711220e-05,2.025993709428067270e-05,1.381341801613906405e-05,8.317148983652316037e-06,5.709795204164642792e-06,3.595830254718731808e-06,2.193013769007009074e-06,1.123577590370390302e-06,5.218089279799017224e-07,1.834361877441406250e+02
3.060000000000000000e+02,4.292783574152934989e+01,8.330058393817562376e-05,2.609605119416468118e-04,6.441071092618347056e-04,6.601800886719260417e-04,4.349599009984425287e-04,2.554145322545260210e-04,1.986923679678550127e-04,1.113603609736365792e-04,8.745207740483333192e-05,7.389404139088531515e-05,4.830642592402401096e-05,3.092198149246688110e-05,2.221027517046965109e-05,1.230999159268538844e-05,8.571705649071833559e-06,5.393894016125987294e-06,3.603638268381033547e-06,2.433671095843139092e-06,1.180659949951243264e-06,6.182634651442082078e-07,1.771642761230468750e+02
3.070000000000000000e+02,5.280705059805478641e+01,7.218855830929363660e-04,5.948502595955539951e-04,6.761840090747137750e-04,9.766978757348790396e-04,6.726547619806187532e-04,6.070999301443666353e-04,4.364813256489901523e-04,3.305731797237577074e-04,2.222852621557735065e-04,1.215183021815456258e-04,6.801932080306278508e-05,4.005088044971668497e-05,2.419962917420541787e-05,1.472562511370779855e-05,9.358514146855377618e-06,5.402081795483174324e-06,2.701874386659504897e-06,1.415169394510941667e-06,1.034411595038151659e-06,6.656326309703102514e-07,1.898683166503906250e+02
3.080000000000000000e+02,5.245743927468409851e+01,2.104076409746713635e-04,3.856510357020616255e-04,3.712630714250852873e-04,2.980902498302503327e-04,3.140447397390630046e-04,2.583664725988737716e-04,2.249408612525331287e-04,1.695108293996695444e-04,1.082187077902643048e-04,7.791278128475655792e-05,4.841388954516902331e-05,3.042747711593055013e-05,2.148428923007182116e-05,1.337692612169345738e-05,9.990204517340297872e-06,7.246764346813828260e-06,3.949760247186852260e-06,2.246968957003653449e-06,1.190830557472335097e-06,4.228659419760272446e-07,1.894240417480468750e+02
3.090000000000000000e+02,1.802593689156734413e+01,0.000000000000000000e+00,1.759344719258564254e-04,3.218399433940375104e-04,9.285003128246754965e-05,2.271920433178216631e-04,1.127819818201386483e-04,1.283664918722155759e-04,1.119140287115089050e-04,9.919179149005264969e-05,7.707043043205649897e-05,5.363763774631977855e-05,3.664768202421960159e-05,2.432268347559908984e-05,1.507499574499126603e-05,8.438835103566900050e-06,5.142212812372874037e-06,3.096971956552745404e-06,2.063632110063404057e-06,1.264556377139332872e-06,6.866554019740467310e-07,1.326623535156250000e+02
3.100000000000000000e+02,5.002203284910773107e+01,6.480987668715925418e-04,4.640910680693532400e-04,5.232406648373594390e-04,3.441628102360936746e-04,3.839615544021854473e-04,2.847775851476791725e-04,2.316268217583271512e-04,1.679804320473968020e-04,1.354002223097319681e-04,9.825233984724951106e-05,6.782364499493028626e-05,3.928275192125823639e-05,2.144723031887085438e-05,1.319850542252329643e-05,8.868556222751858531e-06,5.792713361171582733e-06,3.569622363621747601e-06,2.004243392882875228e-06,1.092307011393400669e-06,5.963816863318569990e-07,1.864397277832031250e+02
3.110000000000000000e+02,5.245494104294446913e+01,1.375916706958923725e-03,5.849030209630439164e-04,5.412496465541660490e-04,5.878183030327913941e-04,4.628659596318416766e-04,3.557177561478436895e-04,2.676374496367712151e-04,1.844404901599592953e-04,1.208033685368752269e-04,6.733996471299981965e-05,4.686451594466977034e-05,3.183720354345739834e-05,2.112982934126705185e-05,1.363180329072272107e-05,9.073558306531969716e-06,5.877263300471377118e-06,3.289967848613813960e-06,2.176092588884336295e-06,1.225384315554279210e-06,5.924792425862172343e-07,1.894350128173828125e+02
3.120000000000000000e+02,2.291323216841390931e+01,5.520973732167890535e-04,4.544299914142522980e-04,4.781490234251905311e-04,4.329838275727952430e-04,4.331316293869518007e-04,2.541720036070688454e-04,2.372964443793557814e-04,1.841845212570801396e-04,1.348586026570892872e-04,1.064456896841457193e-04,7.279491073584106603e-05,3.776219343740750556e-05,2.681399857114266687e-05,1.371092088736312085e-05,8.718447816381487604e-06,5.576738764254344423e-06,3.462082513213777404e-06,1.855498408559568819e-06,1.024465965400869766e-06,6.313144226269059255e-07,1.437262573242187500e+02
