rho
1.085507247933450155e+07
8.665486424162767828e+06
6.833584910903898999e+06
5.031794457152880728e+06
3.572299752706486266e+06
2.439940549424127210e+06
2.571245028922806960e+06
2.636710488981071860e+06
2.610148297759142239e+06
2.541730221016748808e+06
2.401421825273960363e+06
2.230676693989471998e+06
2.059496627255943138e+06
1.885318036618703045e+06
1.696579781446045032e+06
1.537299374503795989e+06
1.399473195412073284e+06
1.233683239364614477e+06
1.085263501926897094e+06
9.255518047444289550e+05
