i, M,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19,r200
0.000000000000000000e+00,2.325911331998044886e+02,1.432250098057898576e+05,2.128536350103117002e+05,1.977288038588891504e+05,1.494170425562026212e+05,1.844426589302906359e+05,1.342109402738881472e+05,1.250023733190187631e+05,9.641260353919446061e+04,7.404562811376916943e+04,5.380701551433885470e+04,3.412160376298215124e+04,2.747044760832243628e+04,1.819969527317491884e+04,1.251227813272067579e+04,8.113813133766999272e+03,5.533252164921475924e+03,3.552175667705884734e+03,2.245456542631029606e+03,1.391587385799164622e+03,7.353751327296504314e+02,3.104529976844787598e-01
