rho
2.948700142237260938e+06
2.120009206961299758e+06
1.505254805373538984e+06
1.106937701271197759e+06
8.415891380939246155e+05
6.451915998880019179e+05
5.066292541091011371e+05
3.889400305764598888e+05
2.961565215668561868e+05
2.229707206387392653e+05
2.623396869956107112e+05
3.152126412532618269e+05
3.722025245678614010e+05
4.233284953222045442e+05
5.292112130581621313e+05
6.186279934376575984e+05
6.041051778686608886e+05
6.534983877857652260e+05
6.266594851515796036e+05
6.119451421371989418e+05
