rho
1.275022829750642926e+07
9.638868878029316664e+06
7.108453230718378909e+06
7.983551720756866038e+06
8.708319826732324436e+06
9.041106431920247152e+06
9.195553826544206589e+06
9.185357193421807140e+06
9.097984912322379649e+06
8.661596820933494717e+06
8.272991723443143070e+06
7.911195123370542191e+06
7.519008661807402968e+06
7.120394551788247190e+06
6.626172246907135472e+06
6.118266380211841315e+06
5.631599688010221347e+06
5.264032226531656459e+06
4.721570229315062054e+06
4.074097880486064125e+06
