rho
1.280908067732937820e+07
9.661088765594832599e+06
7.108453230718378909e+06
5.037280593249030411e+06
3.466844566495328676e+06
2.271023257217445876e+06
1.457397066059964942e+06
9.185357193421805277e+05
9.097984912322374294e+05
8.661596820933494018e+05
8.272991723443141673e+05
7.911195123370542424e+05
7.519008661807400640e+05
7.120394551788244862e+05
6.626172246907134540e+05
6.118266380211840151e+05
5.631599688010219252e+05
5.264032226531655760e+05
4.721570229315061006e+05
4.074097880486063659e+05
