i, M,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19,r200
1.000000000000000000e+01,7.171514608868753804e+00,2.651764171569157783e-03,2.719657778461758053e-03,2.208780195728445202e-03,3.435101021166483796e-03,1.967414745363237506e-03,1.451960744920146587e-03,1.589420235005549985e-03,9.167746480717865309e-04,7.332737436517041242e-04,4.165420341987183988e-04,3.024315776636177103e-04,1.973796086093249601e-04,1.145783857168402084e-04,6.467267980469058766e-05,3.018680500800904285e-05,1.584422556958466085e-05,8.733385357910823242e-06,4.429074522334478263e-06,2.057117502732822338e-06,1.127187017439913975e-06,6.761136627197265625e+01
1.100000000000000000e+01,7.147629199391336563e+00,6.505320768260765317e-04,2.670765122115354578e-03,1.949563959904435095e-03,1.974235119569139277e-03,3.512211732939261258e-03,2.441477103454451226e-03,1.862694607875729378e-03,1.434509210058131741e-03,1.017298066997789725e-03,6.961937744200865502e-04,4.344148153842425386e-04,2.135092594351873003e-04,1.308696426532714565e-04,5.931852411683754650e-05,2.517020974446876645e-05,1.295228097819176729e-05,6.950982044321954370e-06,3.145019175771180041e-06,2.149346957601561832e-06,9.444752875230352753e-07,6.750399017333984375e+01
1.200000000000000000e+01,6.894913159898240274e+00,1.466912327824780420e-02,6.583276797971126561e-03,2.018902467360331361e-03,2.350296679819963326e-03,2.055621796513516265e-03,1.960703789204217007e-03,1.412923074566234871e-03,1.166211381831846420e-03,8.077761340669807827e-04,4.679021155468245162e-04,3.266496339543564407e-04,2.121218915283289825e-04,1.189501325879772502e-04,7.376312351271477720e-05,3.392026252017415832e-05,1.644643027772098960e-05,7.377057637691069216e-06,3.908157376607533198e-06,1.699154053704816595e-06,1.001247626740692209e-06,6.669147491455078125e+01
1.300000000000000000e+01,7.097264072741969798e+00,6.789233168826080489e-04,8.089933329832356412e-03,2.223055626747001776e-03,1.618206452107202658e-03,2.252511800021140057e-03,1.732257955002651463e-03,1.296324180704053674e-03,9.910005607417250988e-04,6.041159366415627162e-04,4.695394854533740513e-04,3.377593657586980985e-04,2.123430199494750787e-04,1.026857802188697194e-04,5.807265993513347938e-05,3.319978322444802399e-05,1.645708818558882784e-05,8.695253466002785008e-06,4.701249188512707461e-06,1.891940369691212820e-06,1.106117649115155667e-06,6.735675811767578125e+01
1.400000000000000000e+01,7.525481314546146550e+00,1.205277572700618307e-03,4.387673595035977009e-03,2.594867180493995017e-03,3.888938714078062509e-03,1.731497878305459205e-03,2.008726398880131790e-03,2.177137700583674836e-03,1.238564326392276862e-03,8.881103835142711280e-04,5.372264123108073724e-04,2.892723106125763273e-04,2.085976482588706375e-04,1.296818308296716427e-04,7.124381529317888400e-05,3.386600389169235845e-05,1.776359442710912396e-05,8.364951387711209844e-06,3.936286411618871761e-06,1.561797184020774725e-06,6.826392801889644865e-07,6.868161010742187500e+01
1.500000000000000000e+01,7.438579231618756893e+00,5.172307224595007859e-04,5.180575196339154767e-03,2.473837058591696596e-03,3.289822768477203719e-03,2.124453313535025305e-03,2.395135663948798344e-03,1.458822956095422478e-03,1.032361792241149939e-03,7.788778317301329850e-04,5.731103034573571632e-04,3.121298650801946186e-04,2.125755737427930791e-04,1.279634084253895453e-04,7.320755454892787471e-05,3.873954586544260572e-05,1.744845080739594964e-05,8.794267683007849030e-06,3.824569076323111555e-06,1.648240466060230598e-06,5.317158191642234095e-07,6.841912841796875000e+01
1.600000000000000000e+01,2.875834787375771917e+00,0.000000000000000000e+00,6.584083517405739253e-04,1.663363932205146360e-03,3.893218474016706902e-03,1.457130254005745097e-03,1.786431433476133677e-03,1.974103073189337459e-03,9.716414825757630717e-04,7.236654868969089310e-04,3.612165716391370460e-04,2.117345814653282953e-04,1.560693828988270106e-04,7.807696782739472667e-05,5.332198260947021711e-05,4.983207476092993638e-05,2.171676826169759275e-05,7.647938417126906704e-06,3.664668420821439891e-06,2.337227923813349419e-06,1.157973371998740186e-06,4.983512878417968750e+01
1.700000000000000000e+01,7.066512491945415420e+00,2.169960806556397049e-03,5.091404992981843347e-03,2.975240312409623868e-03,3.976294740298183007e-03,2.703308393348420862e-03,1.669150577434176099e-03,1.775564782144123648e-03,8.513153860367853867e-04,7.339530970848485948e-04,3.906638740484815646e-04,2.785210177303914809e-04,1.799489191445818761e-04,1.023026673027355540e-04,5.657210663633593743e-05,3.080094921511169364e-05,1.596616309368402778e-05,1.225261578514103542e-05,4.017396578548836628e-06,1.986996042149859644e-06,1.107117636092007661e-06,6.725934600830078125e+01
1.800000000000000000e+01,6.461127825101505628e+00,3.624717779298692807e-03,8.388274507015666681e-03,3.547181469734107459e-03,5.354424064679391172e-03,1.544068643055397129e-03,1.844683992133897563e-03,1.265446580984145274e-03,1.206157060850129425e-03,9.487509742921562250e-04,5.175155966080723742e-04,3.048934270112568486e-04,1.867674782247420154e-04,1.094711249053616301e-04,5.953072391532135199e-05,3.284657379664878926e-05,1.870794422711773386e-05,8.203264772849618505e-06,4.075498152418564142e-06,1.731176710553709088e-06,1.035412582271312463e-06,6.527629852294921875e+01
1.900000000000000000e+01,7.144218974711113113e+00,3.109662439368345976e-03,3.639763695590780574e-03,4.185972432890689050e-03,1.970300146888181222e-03,2.406832125429304338e-03,2.287413464466983831e-03,1.506314267468256227e-03,9.213561111943937730e-04,7.188551540626081718e-04,5.269287263801724491e-04,2.806432184809871163e-04,1.612921642711268391e-04,9.359601207502179880e-05,6.312730892046189098e-05,3.674721443840741220e-05,1.759086334616005135e-05,8.814976757877886711e-06,4.789940885707418680e-06,2.032918600266463197e-06,9.534241301318414424e-07,6.750135040283203125e+01
2.000000000000000000e+01,7.294252553190222699e+00,5.575399087914796083e-03,4.339573928677360054e-03,3.769582455133032445e-03,1.389534256352824813e-03,1.858111938692279252e-03,1.506916059271945062e-03,1.216693152430626092e-03,9.990814340201980073e-04,5.695796652347350983e-04,4.519015590810340137e-04,2.904514075376584065e-04,1.736197782150366480e-04,1.047346576079912314e-04,5.321109437726322285e-05,3.100286052982057031e-05,1.922913319447691022e-05,1.020050205146099083e-05,4.572462399504047632e-06,2.068117859764539808e-06,1.116456833799374036e-06,6.800331115722656250e+01
2.100000000000000000e+01,7.348149567278918326e+00,4.204300344230227880e-03,3.930890845734670916e-03,4.843494208151694069e-03,3.966776657990134583e-03,2.593925069588296894e-03,2.410475966503317947e-03,1.532151708099041901e-03,1.039938599398223563e-03,7.115406081389346986e-04,4.049451991010489952e-04,3.010060031904936975e-04,1.782751300845195823e-04,9.759090145301365445e-05,5.678128651032465844e-05,3.222419645334084043e-05,1.723539665078723126e-05,8.027751051743556044e-06,4.250442491067426442e-06,2.541942170835285917e-06,1.094400945209707775e-06,6.814437866210937500e+01
2.200000000000000000e+01,6.557538318417981849e+00,3.732955595812399892e-03,1.325419341010557238e-03,2.251260439335921962e-03,3.241760336138078524e-03,1.783606425311040373e-03,1.768358162984641881e-03,1.174042436084594141e-03,7.313873070518519441e-04,5.898825516952217480e-04,4.946078149626652667e-04,3.247575064861777674e-04,2.000307647771745528e-04,1.092647292538927764e-04,6.134630873266195866e-05,2.696657008857788589e-05,1.325392964254417040e-05,6.718974865090010959e-06,4.130486664103313031e-06,2.591072339818567758e-06,1.591848000306945260e-06,6.559660339355468750e+01
2.300000000000000000e+01,7.244330094111705698e+00,4.079516570169068254e-03,4.819789699248237975e-03,1.632309746537056105e-03,2.880081453665545282e-03,1.787037156707064426e-03,1.251835687343293580e-03,1.026746846044480606e-03,8.038132277889123087e-04,5.322667463506299424e-04,3.539179132576397930e-04,2.978321099184655959e-04,1.893100834063403350e-04,1.161331945429145275e-04,6.348904061209601727e-05,3.814461207071103565e-05,1.707721475298562352e-05,8.992899100184977202e-06,4.432008210617037255e-06,1.979138836308562336e-06,1.146122868515974007e-06,6.781517028808593750e+01
2.400000000000000000e+01,4.687245684117833378e+00,1.972999346702647774e-02,6.099131618654029738e-03,3.647443424721521620e-03,5.090548861752103131e-03,4.149984532551673558e-03,1.772297681827358180e-03,1.630167095685177304e-03,1.279551887853577850e-03,9.859646030647851566e-04,5.339489879012679699e-04,2.932007489928340881e-04,2.104879026977071711e-04,1.318154148118529415e-04,7.698668955827277065e-05,2.934533271252551717e-05,1.560866333454060303e-05,6.979887913105970983e-06,3.579084619640352214e-06,1.682867385070979003e-06,9.078276469712644449e-07,5.867896270751953125e+01
2.500000000000000000e+01,6.950960215824363964e+00,1.498023615360125939e-03,2.486767124231259798e-03,5.873639222373813751e-03,3.657360866822784683e-03,2.861242556126017151e-03,2.513209931875879603e-03,1.577388564484348468e-03,1.272324009797379946e-03,8.742318194825093565e-04,5.162169565620224141e-04,2.843059055422873099e-04,1.649316904514532781e-04,1.076068290439940854e-04,5.997739610954280878e-05,3.324042165802093172e-05,1.693677618916702909e-05,6.965539348031902291e-06,4.114441182780033106e-06,2.238476653384390486e-06,1.083294585608827817e-06,6.691399383544921875e+01
2.600000000000000000e+01,7.007116874946786034e+00,5.876300442755754035e-03,5.963202728153952845e-03,3.028533137744459421e-03,4.196607950030560932e-03,2.586304115866057407e-03,2.034313764432991133e-03,1.274411114521860778e-03,9.842864591765333997e-04,7.207729063956841518e-04,5.021098138384696378e-04,2.549844388829526414e-04,1.943150969066636819e-04,1.161177871663200277e-04,5.815089848994664566e-05,3.219913166503953584e-05,1.716359207966937546e-05,7.165555091608013262e-06,4.883377436026310968e-06,2.250005684881455443e-06,1.031300402873152643e-06,6.705603790283203125e+01
2.700000000000000000e+01,7.664183163147664679e+00,8.453268605111275216e-03,3.516516818084902251e-03,2.642761532556682762e-03,3.623262321144571363e-03,2.894645737872647475e-03,1.714060712397177597e-03,1.210123397017205801e-03,1.152547262793034155e-03,7.083214354123436958e-04,4.532190630996463698e-04,3.204262351205139987e-04,2.226221691162342652e-04,1.231937920463857105e-04,6.687606332704297888e-05,3.211485970286981763e-05,1.959747817011520685e-05,7.945117780499841848e-06,4.411904194341812338e-06,1.883975127579140743e-06,6.717291755857096433e-07,6.913701629638671875e+01
2.800000000000000000e+01,7.419537433905875723e+00,6.943301216551954133e-04,1.870325085861950301e-03,4.437227488766055591e-03,2.109095277887900258e-03,1.053296991782180910e-03,1.889457947493584011e-03,1.853107037249124896e-03,1.040569774578971145e-03,8.835340784695531764e-04,4.774969700921914695e-04,2.790150348681425777e-04,2.022713194378989181e-04,1.021195114033318890e-04,5.940327100710880357e-05,3.232243717607108732e-05,1.605985038425397412e-05,8.563574847859850645e-06,3.947824255974989264e-06,2.369098049146153757e-06,1.061449021499991652e-06,6.836470031738281250e+01
2.900000000000000000e+01,7.599898413693063404e+00,1.278751204955182229e-03,2.459632050816727786e-03,4.007215887704920591e-03,2.734688548665314013e-03,1.838389028897741357e-03,1.757400101824931841e-03,1.104075320261234351e-03,7.203667285538532675e-04,5.503166974368572028e-04,4.258138259836159603e-04,2.689003465931113384e-04,1.641618629883239116e-04,1.207524904684517534e-04,6.217340034420028479e-05,3.564283420728629927e-05,1.864646474012977953e-05,9.820406901286445761e-06,4.427252454053497387e-06,2.189866613157681010e-06,9.558585608455581058e-07,6.890484619140625000e+01
3.000000000000000000e+01,7.299426750588531299e+00,5.214322254671899422e-03,3.505422359655294053e-03,2.736055959032261849e-03,2.822345203714068159e-03,2.467751056966272644e-03,2.243997122648216849e-03,1.847771221912457166e-03,1.088763072083423185e-03,7.839545138523103208e-04,4.980728965632758888e-04,3.492937912391913861e-04,1.872835995320291946e-04,1.082255853400128706e-04,5.689362549321275885e-05,2.872308409370806715e-05,1.667033649814167592e-05,8.348026691091506554e-06,4.124491348481942711e-06,2.221486179912629487e-06,1.041214060711245573e-06,6.799475097656250000e+01
3.100000000000000000e+01,6.651775742722488616e+00,3.811923289510393571e-03,1.461484382513179641e-04,3.831005131898881314e-03,1.468504987508706134e-03,1.907749474085314008e-03,1.040180072994301716e-03,1.070763920997285564e-03,9.115462180990753158e-04,6.471176776750374015e-04,4.705338399083065087e-04,3.336341582851113882e-04,1.912378106763844190e-04,1.247411012865050795e-04,7.832113864026936075e-05,3.388204931842904563e-05,1.607242521919518324e-05,7.709779584271335908e-06,4.023199450095755583e-06,2.026433043256127406e-06,1.034230181939812792e-06,6.590316772460937500e+01
3.200000000000000000e+01,6.978651635263055653e+00,0.000000000000000000e+00,4.547475697869714749e-03,1.378650393387459254e-03,2.170521102556317514e-03,2.007445598215739160e-03,1.705941230761946975e-03,1.559430589861179103e-03,1.104239600508218804e-03,7.553296149980113974e-04,6.283730421741199864e-04,2.886842736232010718e-04,2.089325362029589850e-04,1.001583785615222570e-04,5.503619360197165944e-05,2.982913763695165606e-05,1.521338637133773375e-05,7.745840253659099027e-06,4.444257452146717312e-06,2.262816254474124627e-06,1.196004548777910026e-06,6.697882080078125000e+01
3.300000000000000000e+01,4.142888784079292286e+00,4.597613030697063341e-03,4.931296331380438658e-03,6.154180876325524713e-03,1.465696376835598589e-03,2.643796572571065987e-03,2.206757872760310799e-03,1.252341638505654730e-03,1.060463286104996886e-03,6.990470352413901594e-04,4.887396674981744340e-04,2.982899068182433017e-04,1.603658180585309503e-04,9.993524041697605215e-05,3.777077946701335375e-05,1.899429629744572737e-05,1.191120498271767922e-05,6.799643825812491927e-06,3.640267877424992799e-06,4.047239294935504270e-06,1.758867792979862388e-06,5.627997207641601562e+01
3.400000000000000000e+01,7.254357198474382429e+00,6.569070783231517607e-03,3.545624521434153492e-03,3.927177782346165727e-03,6.761539193294738292e-03,2.239416042203253195e-03,2.103095197007636471e-03,1.858846157772197369e-03,1.298835502025392314e-03,8.181007507006171110e-04,5.287086359428113443e-04,4.149088676197389852e-04,2.448510988787066319e-04,1.312065946622152797e-04,6.607083246962629631e-05,3.717060763261789198e-05,1.604912123508068524e-05,6.828650940784166017e-06,3.367198722563118884e-06,1.555557123721542244e-06,6.847628117891114361e-07,6.784458923339843750e+01
3.500000000000000000e+01,6.915246891147063479e+00,7.918489746520711260e-04,2.587814204285108274e-03,2.573371607565592099e-03,2.395684553209071355e-03,3.421323048092921992e-03,2.660025194039670072e-03,1.452815154142947634e-03,1.478221501717368871e-03,9.969718918542500984e-04,5.800344126392695384e-04,3.499067985331077275e-04,1.871085181954942574e-04,1.075057004153257359e-04,5.702225627348518432e-05,2.558917022679110668e-05,1.523064563583671267e-05,7.475968326209798795e-06,4.139180238277433572e-06,2.186355023582360929e-06,1.089412060393730580e-06,6.677208709716796875e+01
3.600000000000000000e+01,7.226909693102770760e+00,0.000000000000000000e+00,2.596037033613517067e-04,3.448784016211362425e-03,2.256479029858648577e-03,1.742295057331429576e-03,2.078776169196040486e-03,9.941247865406332811e-04,1.114055617501261792e-03,5.425871308018387351e-04,4.869512520658829846e-04,3.223810431616560548e-04,2.041132081646948343e-04,1.205409566908026767e-04,6.010998939506496426e-05,2.917787749406984007e-05,1.659836938436406840e-05,9.804525504935356544e-06,4.274060509927257216e-06,2.186674734922848536e-06,9.654243583070762884e-07,6.775576019287109375e+01
3.700000000000000000e+01,7.433787539351330409e+00,5.118953763161705577e-03,1.449454329701758276e-03,6.998474276983462179e-04,2.188615049533269939e-03,1.850851311868940323e-03,1.721763353419434412e-03,9.268082274213255804e-04,7.597516500494679460e-04,6.279150844365262874e-04,3.732174753830329750e-04,3.029247483582601691e-04,1.510032437086675358e-04,9.494011013647755677e-05,5.115077405854758863e-05,3.093680641849690360e-05,2.274651153792910330e-05,1.249398005500927872e-05,4.495005698467789483e-06,2.136485844453190262e-06,9.351794600720577151e-07,6.841441345214843750e+01
3.800000000000000000e+01,7.096213128261472214e+00,0.000000000000000000e+00,3.305012766860107934e-03,1.370986816388308988e-03,2.042596758090654309e-03,2.562152286121591096e-03,1.301697488169296967e-03,9.259329661277513387e-04,1.007639011292504319e-03,7.241098111419778200e-04,4.610314817628023243e-04,3.757425709485284000e-04,2.247554145711444886e-04,1.116346455380749217e-04,5.780930955025248433e-05,2.931897821441995465e-05,1.382211169611896519e-05,8.950953256077683287e-06,4.263185819441378302e-06,2.007627326495163893e-06,1.246728082166354384e-06,6.736305236816406250e+01
3.900000000000000000e+01,7.175457934885938194e+00,3.753198369568258932e-03,2.522540874957595724e-03,2.780513737980962446e-03,2.956094663359496062e-03,2.967795248287946261e-03,1.925941719919849453e-03,2.049123602966496961e-03,1.134152977799695846e-03,6.804757283583611925e-04,5.207808111263805646e-04,3.435044980336593532e-04,1.755719672612389762e-04,1.019460893718213205e-04,5.991714166727959436e-05,3.164192353078939727e-05,1.519751455319679745e-05,7.044268067535888883e-06,3.909190556944935377e-06,2.693621866763594109e-06,1.088573053831258252e-06,6.759952545166015625e+01
4.000000000000000000e+01,7.442022040757830581e+00,8.113488705494011598e-04,1.259009881849063777e-03,5.943639915482534092e-03,2.446730135134963374e-03,3.536861177153764399e-03,3.396800982278238949e-03,2.143716162916123238e-03,1.439192074532780283e-03,7.366658946411236159e-04,5.743469180573445481e-04,3.389815392412716703e-04,2.071937385638656574e-04,1.130949726983985912e-04,5.657689166839053322e-05,2.941530783808635679e-05,1.581141678606973923e-05,8.672351004101659948e-06,4.121934296849251516e-06,1.951709472055190061e-06,7.866127060527476497e-07,6.844160461425781250e+01
4.100000000000000000e+01,6.990386824305491409e+00,5.882333449506032229e-03,1.757980958575297396e-03,3.275265908006767292e-03,3.676578025674956309e-03,2.166093623401026558e-03,2.438954826816179446e-03,1.843699555783487667e-03,1.075146410134632117e-03,7.999741598217250359e-04,5.081908594737284592e-04,3.330370142008268783e-04,2.498885623766666959e-04,1.270773696843821631e-04,5.801509887292484788e-05,2.868444639999713527e-05,1.553525811122374918e-05,6.852793955258378131e-06,3.714222585607080824e-06,1.892537299178202154e-06,1.162197652173424090e-06,6.701029968261718750e+01
4.200000000000000000e+01,6.987310667272943476e+00,6.431171499990001074e-03,7.329256235511985920e-03,3.718787492901359792e-03,1.315629943962173636e-03,1.815333272648399655e-03,1.979980425478955561e-03,1.693574636417476869e-03,1.582680245533045439e-03,8.132789291800131661e-04,6.192662981373078541e-04,3.532378036509218580e-04,1.778019845472016331e-04,7.992423749757058974e-05,4.763741941112177033e-05,3.279807240385930922e-05,1.469652044329188286e-05,9.024130301401706475e-06,4.062511530652582734e-06,2.391426004325480858e-06,1.088254749611948789e-06,6.699232482910156250e+01
4.300000000000000000e+01,7.320810657435796287e+00,1.144940081070376431e-03,2.135843303095096880e-03,3.108030835100400631e-03,1.796666503615668197e-03,1.858015746774736203e-03,1.573893314826972471e-03,7.058870596878031884e-04,7.210076835987348732e-04,6.174232496073316307e-04,4.582045536362595916e-04,2.863322821182738196e-04,1.891382647134238874e-04,1.374943269443752139e-04,5.506928976441127462e-05,2.996412158752378106e-05,1.587344989251135598e-05,9.524129838955016128e-06,4.815731124715083999e-06,2.461151689262653295e-06,9.768184048625571177e-07,6.805329132080078125e+01
4.400000000000000000e+01,7.010273854955005213e+00,4.455580569678321660e-03,1.088705500221133320e-03,7.679544332705763717e-04,1.433880740592483180e-03,2.704059499111109190e-03,1.723994145981429596e-03,1.150611072068570030e-03,1.044198645295611088e-03,5.924228146612260659e-04,4.070431787876270090e-04,3.157711659731339549e-04,2.137610153615490303e-04,1.112644152139144498e-04,5.964143879843391541e-05,3.264516152081192659e-05,1.783389219467531385e-05,8.428024389287184706e-06,4.445955849211444529e-06,2.080694830885746088e-06,1.081150814861703139e-06,6.707725524902343750e+01
4.500000000000000000e+01,6.698659091523129661e+00,5.684442106401297115e-03,4.425668607995984945e-03,3.147178634708492403e-03,4.162566606264950925e-03,1.324448032000943984e-03,2.025470916053199143e-03,1.991350112454515556e-03,8.636159648482029383e-04,6.946622783356713217e-04,6.110964229498458194e-04,4.043656217867297518e-04,2.434903630372490949e-04,1.277217175378915633e-04,6.073574540287507184e-05,3.477563350842289685e-05,1.396987017800093586e-05,7.138382218026350982e-06,3.339112553982349045e-06,1.810483680277992989e-06,1.022235129289807015e-06,6.606610870361328125e+01
4.600000000000000000e+01,6.887469611539113856e+00,6.134246003458141208e-03,4.487498976339785416e-03,1.912095884755696815e-03,4.002812293332579270e-03,2.060833258485065145e-03,2.045049696926892237e-03,1.780976297592493270e-03,1.188003114968283350e-03,6.123219374163190289e-04,4.738375625780183605e-04,3.097478378423472868e-04,1.509292545969849377e-04,1.066087479838070333e-04,6.756208653007279472e-05,3.103525948617727952e-05,1.341912195302338350e-05,6.533987829415772301e-06,3.407244656696959843e-06,2.216721196089644578e-06,1.755238924862774738e-06,6.668589019775390625e+01
4.700000000000000000e+01,6.018393672359226620e+00,3.162246780384491470e-03,4.474213104641125080e-03,3.513048999112537013e-03,4.012808732865353126e-03,2.084166057554454402e-03,2.067074924391811702e-03,1.441108393629430022e-03,1.341301089015180031e-03,8.675533161853882756e-04,4.654816449831696403e-04,2.834744117624933275e-04,1.759105013283245446e-04,9.810692910068408254e-05,6.348687589781377375e-05,3.042532280415367128e-05,1.468416933130378728e-05,9.482726387885522093e-06,3.639220033533199577e-06,2.385555433229272005e-06,1.139451316165867962e-06,6.375771713256835938e+01
4.800000000000000000e+01,7.248333009086699974e+00,7.793746459435605713e-03,1.984707763586977119e-03,2.076337008159004002e-03,3.332870098370257616e-03,9.884923810123096965e-04,1.771562877606363412e-03,1.335492306483903550e-03,7.978591026327752633e-04,5.902757721124527726e-04,4.857258999202782729e-04,2.847547598496372764e-04,1.796243032022975790e-04,1.324094393803869449e-04,7.405272180751176628e-05,3.491136925296614004e-05,1.508830635108929917e-05,7.844496836338375246e-06,4.294418805772596799e-06,2.251143372907821249e-06,9.707590542279573199e-07,6.783016204833984375e+01
