rho
9.263507774359075484e+03
1.286186489839528804e+04
1.699179760072437421e+04
2.156787957499482945e+04
2.627657055212778141e+04
3.071979096965749704e+04
3.458689269054153556e+04
3.777325149102292926e+04
3.964318035282674828e+04
3.984452351770581299e+04
3.805839086187971407e+04
3.506201366154087009e+04
3.235514512801800447e+04
2.990469750899442079e+04
2.752331302439405408e+04
1.597927381734128721e+04
9.173647592831952352e+03
5.108692143968898563e+03
2.839218369500314566e+03
1.542502911972184165e+03
