i, M,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19,r200
1.599000000000000000e+03,8.888523292713296442e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.250156768885707855e+07,1.423996467121468484e+08,1.811663488775538802e+08,2.248030665815174282e+08,1.379549067458794713e+08,1.811921690715258718e+08,8.699175667367695272e+07,6.502465248876725882e+07,7.148109462208895385e+07,4.688502787665333599e+07,3.587665909753937274e+07,2.141319631972167641e+07,1.446246986462917738e+07,9.205028094524826854e+06,4.339195941637527198e+06,2.766500820265995804e+06,1.420043216939976672e+06,7.591758260126656387e+05,1.048106689453125000e+02
1.600000000000000000e+03,9.383011942933171312e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.032747446926536560e+08,4.859199319728796482e+08,2.401114851926164627e+08,2.719231804309783578e+08,1.973842132759413123e+08,1.748708842024362087e+08,1.197243200074000806e+08,9.273511822782485187e+07,7.133626718759679794e+07,3.895558917812471092e+07,2.509599086574884132e+07,1.458947796434437111e+07,7.473296519632905722e+06,5.012849867727972567e+06,2.360718988824488129e+06,1.256164257077795919e+06,1.169289816592850955e+06,1.067321548461914062e+02
1.601000000000000000e+03,1.087976435651718887e+01,1.155192176015785694e+09,6.595199428935848475e+08,1.244860116070056677e+09,6.811787862067615986e+08,6.553841868099606037e+08,6.363835845903489590e+08,3.678552410211197734e+08,3.284331976629021168e+08,2.152346695426131785e+08,1.993613345373004079e+08,1.350985905281990767e+08,9.150981889063397050e+07,5.051334950821524113e+07,3.196312341632180288e+07,1.775599592763768509e+07,1.088690484025546163e+07,6.618555918040069751e+06,3.748839985413562506e+06,2.210455059069268405e+06,1.143901811446030624e+06,1.121209411621093750e+02
1.602000000000000000e+03,1.250185213222978575e+01,1.327280745407246828e+09,2.055485349444310069e+08,0.000000000000000000e+00,3.213363020897061825e+08,4.390483568597690463e+08,4.875605528367460966e+08,2.683437510750747621e+08,3.811285982029818892e+08,2.766613619982053638e+08,2.196455914941038191e+08,1.446519538945938051e+08,8.911603066378515959e+07,5.966367226573970914e+07,3.668446080913600326e+07,2.649956503951861709e+07,1.690365819911905378e+07,9.655404088454546407e+06,5.243041955808700062e+06,2.656302530069326051e+06,1.681708668844420696e+06,1.174328460693359375e+02
1.603000000000000000e+03,1.189666695100461524e+01,0.000000000000000000e+00,6.330242792044632435e+08,1.722178882898899913e+08,7.181203417491391897e+08,4.357426835409547687e+08,4.358474790953805447e+08,4.453315817482573986e+08,4.347905939031093121e+08,2.689536859282031059e+08,2.057369561514322460e+08,1.372286100478112996e+08,8.319953722688128054e+07,6.225948156209757179e+07,3.935184497228768468e+07,2.768626572752387449e+07,1.905598379468417540e+07,9.609899163708420470e+06,4.570435755988945253e+06,1.991911602540290914e+06,1.054897376704557566e+06,1.155071258544921875e+02
1.604000000000000000e+03,1.133684112296985447e+01,1.511992218248820782e+09,1.918765279842406988e+09,1.400926285428417683e+09,5.488946143956414461e+08,9.985710954438875914e+08,5.090395819154827595e+08,5.921490016172835827e+08,3.291186018394268751e+08,3.088167355366382003e+08,2.363230191820778251e+08,1.443763792694289982e+08,9.159614246335236728e+07,5.931658339117506891e+07,2.941705904462130368e+07,1.972574707456565276e+07,1.061181175558585115e+07,6.339561173279402778e+06,3.714241314777987543e+06,2.429283155663020909e+06,1.494098726290704217e+06,1.136684036254882812e+02
1.605000000000000000e+03,9.631262945440500545e+00,0.000000000000000000e+00,1.206054264513294101e+08,7.260033668147371709e+07,2.947068761398864388e+08,3.068633809399546385e+08,1.760729817820273638e+08,1.731876794892627597e+08,1.488862913552175164e+08,1.225771298396363407e+08,7.915649534945045412e+07,5.446029840049137920e+07,3.225365396058675274e+07,2.845674415056176856e+07,1.665327439967200346e+07,1.197025281667559221e+07,7.642776098183156922e+06,6.508966042986044660e+06,3.923659949370334856e+06,1.995152777940700063e+06,1.132243524280913873e+06,1.076557312011718750e+02
1.606000000000000000e+03,1.068609142379640353e+01,0.000000000000000000e+00,5.598112561945379525e+07,1.427356037563843131e+08,8.350866183797712326e+08,1.573785539421189427e+08,3.014252246938329935e+08,3.483552928911603093e+08,2.861495944832184911e+08,2.487617968951852322e+08,1.580128947100538313e+08,1.397972146366764307e+08,8.212904412900322676e+07,4.671212156341867894e+07,3.248204544150896370e+07,2.038469212407500669e+07,1.304220686879705824e+07,6.766720308507434092e+06,3.509098345140225254e+06,1.977427474117293023e+06,9.584433614468324231e+05,1.114453811645507812e+02
1.607000000000000000e+03,1.127053072462122074e+01,0.000000000000000000e+00,8.979949690227091312e+07,6.013473114076585770e+08,3.223863145043376684e+08,7.111140947925500870e+08,2.785240382580868602e+08,2.275197652327457070e+08,1.671274753613909185e+08,1.502851445548568070e+08,8.906632648739258945e+07,6.947893452062910795e+07,4.568407203523885459e+07,3.543011795454769582e+07,2.512683899115949497e+07,2.063350696544093266e+07,1.215172783425054699e+07,8.474937024010205641e+06,5.087943127082029358e+06,2.743094522004299331e+06,1.453603967269218527e+06,1.134576492309570312e+02
1.608000000000000000e+03,1.160257293808831314e+01,1.438452915679379404e+08,2.939203029089221358e+08,6.879550556996794939e+08,3.429969523980727196e+08,5.200724147294648886e+08,4.807680903392830491e+08,3.458849528176110387e+08,3.375691349588081241e+08,2.145706661277295649e+08,1.645000956229009330e+08,1.345136953970052898e+08,7.948425871007403731e+07,4.392977704092211276e+07,2.308366867772430927e+07,1.563497112560977601e+07,1.083879946585729718e+07,8.708507331965051591e+06,5.920056343099020422e+06,2.963804273182487581e+06,1.339902025672538672e+06,1.145476074218750000e+02
1.609000000000000000e+03,9.756475981026827782e+00,1.232681127472431660e+09,2.500323120814139843e+08,1.151881100030662537e+09,2.021350462107237279e+08,5.314453957876740098e+08,6.832551061418306828e+08,4.193016520392458439e+08,2.811388454944659472e+08,2.431246235895992517e+08,1.989982870384630859e+08,1.162840316296747029e+08,6.604754155215743929e+07,4.420858548475009203e+07,2.196456918390884623e+07,1.330960415195928887e+07,8.902151808525031433e+06,4.832088918697109446e+06,2.789211930280703120e+06,1.815394587943687802e+06,9.862052627664817264e+05,1.081198883056640625e+02
1.610000000000000000e+03,1.079380241903722570e+01,1.145898586057267666e+09,6.634103570772291422e+08,9.161814053312619925e+08,7.213004246632521152e+08,5.620398988611419201e+08,5.331292505276343822e+08,2.893580227084934711e+08,3.024525564457938671e+08,2.103589067024120390e+08,1.331296716693961471e+08,1.042120530072257370e+08,8.475483037801027298e+07,4.570260812368473411e+07,2.676414639804084599e+07,1.676469151621132903e+07,1.099048883845127188e+07,6.558564459296512417e+06,3.612822060212119948e+06,2.238214332370862365e+06,1.385611635809702333e+06,1.118194580078125000e+02
1.611000000000000000e+03,6.040164284535985750e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.614930204543543160e+08,1.038179829407737255e+08,1.473186447716100812e+08,7.129891189493927360e+07,1.082553899977546930e+08,5.810972103015620261e+07,5.612420470441639423e+07,3.742682090218447149e+07,2.338642868390304968e+07,1.450374715510249510e+07,9.514214698499215767e+06,5.124364995925899595e+06,2.758903205896776635e+06,1.871750678117762553e+06,1.231515202494009398e+06,6.511871761892973445e+05,4.845094134269487113e+05,9.215309143066406250e+01
1.612000000000000000e+03,1.229004269855450104e+01,3.517241654308688641e+08,1.308317051235062838e+09,8.119183825604614019e+08,7.523487075648365021e+08,3.697949608413613439e+08,8.546381401039564610e+08,5.247414034849462509e+08,4.058311267998004556e+08,3.427389307224606872e+08,2.274780723997865021e+08,1.904822655931621492e+08,1.464942791772779524e+08,7.554660118898712099e+07,4.039818266735256463e+07,2.682831964195945114e+07,1.773365457386546209e+07,8.117007794447338209e+06,4.343990748765737750e+06,2.444221837000662927e+06,1.201210005008943379e+06,1.167785263061523438e+02
1.613000000000000000e+03,5.893271054730020886e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.401161442313918844e+07,1.578938726474960148e+08,6.223481030124352872e+07,1.177741069256166220e+08,6.449441513403903693e+07,5.624534149272560328e+07,5.900571985399585962e+07,3.970300735545329005e+07,2.307769367624231428e+07,1.478172731174198538e+07,1.086906953797372989e+07,6.498263163893915713e+06,3.452481356560196728e+06,2.122955866887873504e+06,1.076628223001106409e+06,5.544902657420301111e+05,3.259183214004152687e+05,9.139106750488281250e+01
1.614000000000000000e+03,3.199891716318593815e+00,0.000000000000000000e+00,1.703364218716317713e+08,0.000000000000000000e+00,1.205132388321567886e+07,0.000000000000000000e+00,1.276262257675702870e+07,8.558392019441276789e+06,1.684069185424993560e+07,1.354046286609035730e+07,8.202976297022984363e+06,8.076710096208604053e+06,7.450146181518678553e+06,4.278354940051728860e+06,3.546601970320459455e+06,1.640303557003324386e+06,1.126801559779637493e+06,5.202401439768170239e+05,2.800256263772074599e+05,1.687745963152532349e+05,1.337427972171213478e+05,7.457120513916015625e+01
1.615000000000000000e+03,1.005885508467408940e+01,0.000000000000000000e+00,6.307532121431833506e+08,8.491139600792351365e+07,1.345397285136410892e+08,1.620259008410103023e+08,2.178717446132374704e+08,2.145216794849222302e+08,2.801151410012450218e+08,2.088151396234048605e+08,1.373597798908316791e+08,8.313076513692480326e+07,5.479666551027241349e+07,3.590487604867982864e+07,2.204594972640276328e+07,1.242723783968865313e+07,1.034495806672329642e+07,6.327598048596342094e+06,3.948812576338584535e+06,1.885033096848920453e+06,1.116235083281270927e+06,1.092493438720703125e+02
