rho
8.782751819113871083e+06
5.601930894077694044e+06
3.528661689155430999e+06
2.302094670163890347e+06
2.455274886165173724e+06
2.640515398224249016e+06
2.908641950198544189e+06
3.132439155455866829e+06
3.345964281699403655e+06
3.533847772584865801e+06
3.680137081679371651e+06
3.913845033944114111e+06
4.090527479516060092e+06
4.117916185703546740e+06
4.556475480291112326e+06
4.714434088129772805e+06
4.074858741498502437e+06
3.901615972337498330e+06
3.311552294082315173e+06
2.862282475175574888e+06
