i, M,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19,r200
1.900000000000000000e+01,1.356879026267407198e+03,1.664494762079256587e+06,1.290563545534363016e+06,1.010104275040334556e+06,6.619640191900196951e+05,4.442715475454038242e+05,3.229169002849857206e+05,2.144872752958964265e+05,1.386467249639648653e+05,9.994786239777173614e+04,6.507367677950290818e+04,4.308359864571974322e+04,2.878950660608137332e+04,2.003551448905008510e+04,1.298165479772690378e+04,8.941844706513542405e+03,4.776462179202199877e+03,2.595574029717242411e+03,1.825390130363697835e+03,1.266034150198925545e+03,9.069063438372845667e+02,5.591521859169006348e-01
1.900000000000000000e+01,3.906466696154999227e+03,1.927575789764976362e+06,1.256333181189866271e+06,8.829922766077371780e+05,5.948094806572757661e+05,4.245655629247092293e+05,3.074726275572753511e+05,2.108913145310182299e+05,1.535948800891007995e+05,1.101095625557883031e+05,7.284595662730971526e+04,5.067357832836911984e+04,3.370853494110719475e+04,2.131062088485538334e+04,1.501716551332346717e+04,9.986552830152215392e+03,6.696612806186499256e+03,4.040956912738719893e+03,1.765608247155817253e+03,1.003629607897723417e+03,6.246029398972865465e+02,7.956380248069763184e-01
1.900000000000000000e+01,5.403947009681618511e+03,1.108208400864071678e+06,7.180749552026826423e+05,4.727269341671476141e+05,3.211742060734641855e+05,2.312687883868279168e+05,1.689393566330153262e+05,1.379132951257971872e+05,8.664753167565955664e+04,5.525033237111573544e+04,3.784318247828553285e+04,3.037361849902874746e+04,2.808175649188876559e+04,2.605790252477849572e+04,1.724449482226238615e+04,1.267054936333665864e+04,9.205239947209835009e+03,4.922038675002451782e+03,2.065684252394394207e+03,8.227971486922698432e+02,3.954674738103748837e+02,8.861223459243774414e-01
1.900000000000000000e+01,4.260400373656188094e+03,5.356268492425281554e+06,2.504672649235938676e+06,1.270292723784168251e+06,6.518286773756482871e+05,4.364769420331285801e+05,2.749976844800636754e+05,1.996029713406548253e+05,1.357380263291023148e+05,9.692302609994667000e+04,6.865477376954698411e+04,4.737085808006732987e+04,3.280196998763907322e+04,2.443577472161687547e+04,1.678523339983972619e+04,1.050024883309930919e+04,6.626871444207952663e+03,4.275304666145882038e+03,2.166399743425720317e+03,1.070650524814823257e+03,4.011090921539827718e+02,8.195517659187316895e-01
1.900000000000000000e+01,6.742235748938360302e+03,3.838473729489260353e+06,2.476397301260471810e+06,1.479420052729311865e+06,8.000022060303734615e+05,4.924538803700648714e+05,3.105745953920931788e+05,2.020831760987239250e+05,1.421697694647663739e+05,9.287291413089138223e+04,6.146018680479490286e+04,4.356415982118358079e+04,3.079416456679028852e+04,2.241463868291661856e+04,1.436301206640061537e+04,8.832566813982286476e+03,6.979389529924475937e+03,4.636398416338288371e+03,2.294242602914629515e+03,1.086560785985736629e+03,4.202407912215633701e+02,9.549039602279663086e-01
1.900000000000000000e+01,3.582112883636807055e+03,4.068808389038734138e+06,1.807454090772622265e+06,1.073596086686456809e+06,7.219347369088809937e+05,4.568582609371747239e+05,3.028040723003918538e+05,2.089657133443220810e+05,1.436813092463479261e+05,9.833245712958225340e+04,6.913435687145782867e+04,4.977586384136356355e+04,3.550111240072978399e+04,2.560160117259141407e+04,1.848304594498110964e+04,1.306715609628609855e+04,8.267633711772863535e+03,3.616958512779189732e+03,1.493951581811586721e+03,8.142431543291575053e+02,5.488673942084705004e+02,7.731859683990478516e-01
1.900000000000000000e+01,2.607509280022533403e+03,1.079837438503335230e+06,9.216078444002745673e+05,5.946127715937317116e+05,4.654551409596808371e+05,3.179728453946211375e+05,2.264741062871922331e+05,1.590138831293457479e+05,1.068199893947855162e+05,7.450525454257558158e+04,5.505630456300110382e+04,3.898782972169315326e+04,2.730064786614076002e+04,1.911480656848957369e+04,1.233060197410745604e+04,7.810737060588940039e+03,4.749921347253851309e+03,3.307492750345930290e+03,2.547488624901014191e+03,1.471550331717099425e+03,6.615681261262089947e+02,6.950075030326843262e-01
1.900000000000000000e+01,1.078228907573575998e+04,2.488721089244612493e+06,1.532085264622010291e+06,9.338084063023759518e+05,6.125604827894946793e+05,4.189412383745170082e+05,2.881979769197355490e+05,1.879414850207840209e+05,1.283730302083227143e+05,8.890423483452807704e+04,5.939553311570793448e+04,3.813745512186926499e+04,2.451358546361864501e+04,1.637677117704082411e+04,1.165075256770033593e+04,8.162747059076827099e+03,5.405370416833561649e+03,4.083366776307620057e+03,2.540023600823085417e+03,1.207965333226291250e+03,6.432163253807701722e+02,1.116492152214050293e+00
1.900000000000000000e+01,2.514320173449197227e+03,1.117197467344591860e+06,8.341849473393544322e+05,5.561631872565699741e+05,4.211388967680881033e+05,2.503677014712649980e+05,1.704827007758086256e+05,1.309726889106468152e+05,9.430697256097535137e+04,6.629948028651929053e+04,5.235855448149141739e+04,3.438513507130055223e+04,2.585600573958014502e+04,1.825125977687992417e+04,1.182220132585021747e+04,8.145669754582601854e+03,5.837182568564019675e+03,3.672152597035650615e+03,2.256156404874758664e+03,1.168032562270007247e+03,6.155474101656986932e+02,6.991708874702453613e-01
1.900000000000000000e+01,8.121776843622123124e+03,8.212910481580713531e+05,5.920381854938709876e+05,4.808308776038846117e+05,3.343818035033018677e+05,2.009992038010011602e+05,1.454902989397502388e+05,1.021363828131698683e+05,7.038951947668852517e+04,4.973715434704024665e+04,3.861209563218013500e+04,2.936553796451372546e+04,2.199178649258882797e+04,1.735487550106676281e+04,1.291476049897004305e+04,8.498388298301777468e+03,7.440352059742100209e+03,4.708844551096537543e+03,2.374115727953662372e+03,1.360365244559935491e+03,4.962771766407381620e+02,1.015040874481201172e+00
1.900000000000000000e+01,4.632643403611559734e+03,1.452715324063390959e+06,9.187720050074581522e+05,5.184109554372287239e+05,3.781855033287505503e+05,2.711759311691580806e+05,1.711467428386425017e+05,1.059422961825984094e+05,7.749345211701275548e+04,5.341632034563439083e+04,3.473685099016762979e+04,2.362340267812691673e+04,1.635899198829639681e+04,1.159784553535097439e+04,8.991463538060928840e+03,8.180809906255577516e+03,8.335034853554421716e+03,4.347799397385176235e+03,2.423632874091027588e+03,1.334144770241871811e+03,6.275164566162235360e+02,8.420032262802124023e-01
1.900000000000000000e+01,4.267231883886794094e+03,4.209966146531190723e+06,2.336844950503638480e+06,1.363144178879454499e+06,8.610357526966533624e+05,5.463814184864362469e+05,3.898457492702818126e+05,2.307701210398232797e+05,1.404230044112572796e+05,9.273791048312143539e+04,6.176116755675255990e+04,4.201382733553136495e+04,2.854816909726243830e+04,1.815696592302736099e+04,1.142092812105040866e+04,7.303950144945605643e+03,5.309798576917836726e+03,3.693554433588933534e+03,2.191264384905623501e+03,1.258665476835893969e+03,7.085101989347605240e+02,8.202942013740539551e-01
