rho
1.462919659501818533e+05
1.618993574244130868e+05
1.632238397793228214e+05
2.694882823805863736e+05
4.089716792058753199e+05
6.193901576210801722e+05
8.936541321593998000e+05
1.247956000639151316e+06
1.630041454466827214e+06
2.010962911538772285e+06
2.363008389422459528e+06
2.591314062155256979e+06
2.671140499152255710e+06
2.618130527292270679e+06
2.487094024100612849e+06
2.343822121415721718e+06
2.178119100148166995e+06
1.943764577291574562e+06
1.705788293541117804e+06
1.482731251737998566e+06
