rho
8.437143595000347318e+01
1.426660452795280207e+02
2.367606943730494891e+02
3.793858432753744978e+02
5.784449770314878378e+02
8.368296031009665512e+02
1.158120412848615842e+03
1.547504085396964456e+03
2.001348681766587333e+03
2.485591863273219587e+03
2.946979099071597375e+03
3.334512025068853291e+03
3.604715902682633441e+03
3.792890600735454882e+03
3.973047527570083730e+03
4.175999175016402660e+03
4.392195495118894542e+03
4.520666717527413311e+03
2.888119852782459930e+03
1.823810112066759757e+03
