rho
8.526591763840990141e+06
7.282893235773419030e+06
5.918877153871677816e+06
4.621760642734572291e+06
3.463926619649533648e+06
3.939292745319211856e+06
4.314311975107129663e+06
4.583364220501683652e+06
4.679166383330467157e+06
4.574763397367168218e+06
4.250601802330103703e+06
3.809227005750963464e+06
3.419348388443845324e+06
3.074251642978844699e+06
2.752331302439407445e+06
2.463525368200011086e+06
2.180429517394232564e+06
1.872016758858404122e+06
1.603979436497027054e+06
1.343463873729002895e+06
