i, M,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19,r200
1.855000000000000000e+03,6.458407140033880722e+00,0.000000000000000000e+00,5.649466499141190070e+02,0.000000000000000000e+00,2.189839071034099618e+02,2.730238313459046822e+02,7.413560877481363320e+01,2.241007479741581960e+02,8.141279282462598132e+01,1.008771634137630855e+02,6.111337334411557265e+01,6.468296866712157112e+01,3.498347952127903682e+01,2.212274931011567602e+01,1.504805570738885301e+01,9.190584291469408029e+00,4.593279639069470122e+00,2.623912600374809667e+00,1.460815301497603302e+00,8.965767983733883284e-01,5.020099620683240449e-01,9.423052978515625000e+01
1.856000000000000000e+03,1.020640497178561645e+01,8.195850632323865739e+02,9.230082330772511341e+02,2.058704599801353368e+02,4.225430415569606453e+02,2.608456081981963735e+02,3.057716931270288114e+02,2.054807140016233689e+02,2.139139853076486588e+02,1.274680556174859589e+02,1.062612500729125173e+02,8.422663266048256503e+01,5.140842305271218748e+01,3.437682831071044376e+01,2.290789677007998648e+01,1.207019868955371678e+01,7.681932605123189539e+00,4.059563164988365003e+00,2.572009336522010248e+00,1.388800793260619892e+00,8.654535345538917346e-01,1.097559051513671875e+02
1.857000000000000000e+03,1.074440253999554074e+01,2.020627052084402067e+02,2.216913914573247553e+02,2.340004028224917931e+02,3.330732127490335870e+02,1.555632409941305809e+02,2.166068335303176298e+02,1.760708048965000216e+02,1.519478619945861908e+02,1.465705246733923559e+02,1.097842104603619475e+02,7.366015942420582974e+01,5.605101844971617453e+01,3.281289552405343102e+01,2.156380868061325273e+01,1.256467490158359190e+01,7.624262765385695140e+00,4.372948355959190181e+00,2.633153881449681766e+00,1.624450011121412407e+00,9.946960151615190648e-01,1.116525268554687500e+02
1.858000000000000000e+03,8.744556912417968064e+00,1.059746978926129714e+03,0.000000000000000000e+00,5.365300104656513440e+02,1.595740754731459106e+02,4.586595474265792518e+02,3.747475036987142403e+02,2.593333728220534908e+02,2.214872612720251084e+02,1.104304972228976851e+02,8.733851656740272063e+01,4.585321504711480856e+01,3.431066332995166590e+01,2.244534471067088788e+01,1.344278628076694204e+01,1.007263233854984641e+01,5.726113890470123202e+00,4.180193888315734796e+00,2.984219860794113721e+00,1.285193283093403638e+00,6.879096594706810563e-01,1.042565460205078125e+02
1.859000000000000000e+03,5.845593884231329085e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.058704599801353368e+02,3.095389389690552662e+02,1.879399209807345983e+02,4.094681555221047375e+01,8.578242190498393427e+01,9.101251096433418297e+01,7.705872238183233947e+01,5.107066193066823701e+01,4.255348355395113913e+01,3.040630268978858197e+01,2.123534109233240130e+01,1.191270720710038233e+01,6.802790618421751034e+00,5.128477329510402249e+00,2.319552539766181809e+00,1.305470532297878794e+00,7.931495647508470803e-01,5.396930947138935952e-01,9.114981842041015625e+01
1.860000000000000000e+03,6.031494434799680171e+00,0.000000000000000000e+00,8.215311411273470412e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.112336047352402346e+01,8.395875086026299527e+01,5.112084091892818805e+01,8.806028099497436301e+01,7.286723751494190537e+01,6.515548460754557425e+01,4.447177678671724266e+01,3.564186610120395216e+01,2.360433860212135926e+01,1.310981624129262535e+01,7.032628643330646412e+00,4.188687218603221574e+00,2.856757525571103074e+00,1.813573410737277847e+00,8.639931337285595703e-01,3.851552224334868768e-01,9.211086273193359375e+01
1.861000000000000000e+03,9.737286288917614385e+00,0.000000000000000000e+00,9.411229761497810387e+02,2.765274930135547606e+02,3.703726603224344558e+02,1.680281880107473000e+02,2.068354914237732203e+02,1.161199514029688373e+02,1.246077544658177629e+02,1.209515746065588928e+02,8.024102655286078800e+01,6.848975229225939643e+01,4.145784388680728227e+01,2.533552600694597601e+01,1.387742295238355794e+01,8.357238749099719755e+00,5.993667151235483104e+00,5.637049928952786892e+00,3.864219755597568362e+00,1.536187876515406447e+00,6.277475575472158953e-01,1.080514144897460938e+02
1.862000000000000000e+03,9.393061454171501623e+00,0.000000000000000000e+00,4.107655705636735206e+02,0.000000000000000000e+00,1.900915062873728445e+01,1.034246430145476268e+02,2.674627292349057939e+02,1.764990865686287691e+02,1.251537185587344965e+02,1.197101764836169764e+02,1.080078251351378640e+02,7.309888491015105672e+01,4.315309344370231059e+01,2.120884300929834865e+01,1.678006875775791684e+01,9.677678048651008780e+00,6.096068314723241066e+00,3.692782413124692020e+00,2.564774092123173865e+00,1.708662237270804685e+00,8.435583824654285801e-01,1.067704849243164062e+02
1.863000000000000000e+03,1.018949635062057801e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.740265893393394663e+02,5.261687465644379245e+02,2.328390009780381433e+02,2.728797129377749116e+02,2.206832141408389418e+02,2.022786002268368293e+02,1.560872449314511528e+02,1.512116553630683029e+02,7.632248586211592567e+01,5.032366204206044813e+01,4.002729555136809836e+01,2.238277660045672235e+01,1.282706073334338015e+01,7.790490037903079035e+00,4.379091777725493628e+00,2.757320197685252161e+00,1.517908541989368087e+00,6.048380040051301032e-01,1.096988830566406250e+02
1.864000000000000000e+03,9.605388377735307515e+00,0.000000000000000000e+00,4.981453215877236289e+02,4.537080579289564639e+02,3.974503930800150329e+02,4.965332303656355748e+02,2.757541059787010340e+02,2.763480338808751071e+02,1.793298148046332017e+02,1.556171319217759503e+02,1.136221561548219228e+02,6.905202104935368368e+01,4.401139568961597348e+01,2.829003491667416981e+01,1.621704754174481167e+01,1.156655111663637392e+01,7.129390271012112201e+00,4.355623858431235895e+00,2.251842406586824552e+00,1.282944958633848387e+00,9.134107045140024139e-01,1.075608673095703125e+02
