rho
9.221463309802076765e+03
1.160038793383274606e+04
1.513823435571626214e+04
2.057617909630209033e+04
2.181617282050531503e+04
2.228479655832953358e+04
2.324651141774242569e+04
2.437720430726486302e+04
2.877095250550971832e+04
3.186813399631694119e+04
3.525380933168828778e+04
2.420685488812626863e+04
1.698949532959630233e+04
1.244672634905236373e+04
8.708433293937081544e+03
5.953269191554992176e+03
4.109852394389623441e+03
2.648089614031440760e+03
1.307126901705995579e+03
5.816036574324623416e+02
