i, M,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19,r200
1.000000000000000000e+01,1.666827678911703515e+03,4.734315474984547656e+13,3.239161600647694531e+13,2.227289539634822656e+13,1.413883757269588281e+13,8.688474782620566406e+12,5.418218778727312500e+12,3.383195436586878418e+12,2.323382284780844727e+12,1.553106579212658936e+12,1.062111902405051514e+12,6.888317222630056152e+11,4.459833847849298096e+11,2.856024091730942993e+11,1.851351584085605469e+11,1.448003590387427368e+11,8.285336186661608887e+10,4.831969439801432037e+10,2.780032986833518219e+10,1.664531113714217758e+10,1.372459916391269875e+10,4.158863525390625000e+02
1.100000000000000000e+01,1.912620778218768010e+03,5.969171345818805469e+13,4.303067940129896875e+13,2.908968174310733984e+13,1.920818875391889062e+13,1.362075268369599414e+13,9.259566689447408203e+12,6.293000778042494141e+12,4.227238861175201172e+12,2.742490403772692383e+12,1.882147838110913818e+12,1.216100318689679443e+12,8.051690458328743896e+11,5.209318719732763672e+11,3.029730986047863159e+11,1.784034958565587463e+11,1.077871063470658417e+11,6.997245312972937012e+10,3.906222540224771118e+10,1.906485340959674835e+10,1.342277334368139076e+10,4.354167175292968750e+02
1.200000000000000000e+01,5.747069888608793917e+02,8.025523060128757812e+12,6.123475258668851562e+12,4.475182850226462891e+12,3.066401925655474609e+12,2.118314539804312500e+12,1.395952038304133789e+12,9.347133764957661133e+11,5.943825564152857666e+11,3.646824944635623779e+11,2.048134190512306824e+11,1.213770472118558044e+11,6.978232515345460510e+10,4.193718913262213898e+10,2.489663744309560394e+10,1.455060474405587959e+10,8.026760682488769531e+09,4.639539008038179398e+09,3.033370945646500111e+09,2.107224480292865038e+09,1.276715802756892681e+09,2.917044067382812500e+02
1.300000000000000000e+01,1.144903137655094952e+03,1.569640576124472070e+13,1.272341609798460156e+13,8.577659714266876953e+12,6.820493093096058594e+12,5.006648940375927734e+12,3.527013047903359375e+12,2.340958985730126953e+12,1.536948492037375000e+12,9.958053809286181641e+11,5.694698909935126953e+11,3.563953778033122559e+11,2.286539444822471924e+11,1.421473163378290710e+11,8.698122096359757996e+10,5.613530780231109619e+10,3.420893076315436935e+10,2.293791084898721313e+10,1.780974638515497208e+10,7.902045467682453156e+09,5.271367738396286011e+09,3.668120117187500000e+02
1.400000000000000000e+01,1.358856783160887971e+03,5.720585982879342188e+13,3.755428664938490625e+13,2.571482515993837500e+13,1.630570158970823633e+13,1.008336147294480469e+13,6.298159052029083984e+12,4.008924512045190430e+12,2.542373403664152832e+12,1.719729359881925781e+12,1.098151876622263672e+12,6.891093350576136475e+11,3.980033066215809937e+11,2.458981697397706604e+11,1.521335035487231750e+11,9.552654854971296692e+10,5.619077960525472260e+10,3.249484155176275635e+10,1.956924298330325317e+10,1.045160936622178650e+10,5.539731552045886993e+09,3.887906188964843750e+02
1.500000000000000000e+01,1.428288990980035805e+03,2.894664249002914844e+13,2.152361128795087500e+13,1.597184159576668750e+13,1.133229917662957812e+13,7.920326440926103516e+12,5.667281088870334961e+12,4.060828621032976562e+12,3.202484385881993652e+12,1.914844786208384766e+12,1.147512273644705078e+12,7.400005111241907959e+11,4.642003266443630371e+11,2.838812913437600098e+11,1.759682438404620667e+11,9.952336666316571045e+10,5.245536269376314545e+10,3.536173917979337311e+10,2.085836977374536133e+10,1.203138153889543724e+10,7.070294886637912750e+09,3.949016418457031250e+02
1.600000000000000000e+01,1.299926718394158343e+03,5.690722889242303125e+13,4.073325824665107031e+13,2.709742238520893750e+13,1.647242043900794531e+13,1.044140658203697852e+13,6.570187838629765625e+12,4.049633406896841797e+12,2.499792059348806152e+12,1.610669071042231689e+12,1.032814399159583130e+12,5.793439752407828369e+11,3.508941451502796631e+11,2.241115889215273438e+11,1.322475884835648804e+11,7.909163151064181519e+10,4.341846005072422791e+10,2.517345067186764526e+10,1.613420423865345573e+10,9.592994969504888535e+09,6.801081998013705254e+09,3.830792236328125000e+02
1.700000000000000000e+01,1.232591002552409918e+03,3.738701034452373438e+13,2.569761903513683203e+13,1.801071308970510547e+13,1.232944211785664062e+13,8.414074734184360352e+12,5.837855035158115234e+12,3.962267745200761230e+12,2.641756894240665039e+12,1.649374060095435791e+12,9.914721329092679443e+11,5.742255041970933838e+11,3.387799031319476929e+11,2.030223286798965759e+11,1.196573281084010925e+11,7.121543064124331665e+10,4.304941838792052460e+10,2.756239987313100433e+10,1.618965751271235466e+10,8.662625014870637894e+09,4.432373016596033096e+09,3.762159729003906250e+02
1.800000000000000000e+01,1.244202268758046102e+03,2.298268084023148828e+13,1.858884182517904688e+13,1.431736830794637500e+13,1.057594783409379492e+13,6.579347750214144531e+12,4.181806291530509766e+12,2.256760816812676758e+12,1.367640843575405029e+12,8.077161100527781982e+11,5.013080772115952759e+11,3.271510159581516113e+11,2.136194854281526184e+11,1.345194091197120972e+11,8.893535905346290588e+10,8.327617225736589050e+10,4.631993101160607910e+10,2.762492983141294479e+10,1.786850154355918503e+10,1.175246047993745232e+10,6.153969418047500610e+09,3.771858825683593750e+02
1.900000000000000000e+01,1.198192431278291679e+03,4.619685561747837500e+13,2.888677474568543359e+13,1.859542456274799219e+13,1.053891581206481250e+13,6.166659314289781250e+12,3.781664276829685547e+12,2.267912364037596680e+12,1.425561989894653564e+12,8.809141594897147217e+11,5.842309711184871826e+11,3.849188955946107788e+11,2.511184798541525574e+11,1.592623376430513000e+11,9.587973276560914612e+10,5.580351981624114990e+10,3.241404325985604477e+10,1.979762287002840805e+10,1.288219222681039238e+10,9.739840521106494904e+09,8.130332627727055550e+09,3.728644409179687500e+02
2.000000000000000000e+01,8.583407419245854726e+02,1.327835589883214453e+13,1.032753558995627734e+13,7.220718467452957031e+12,5.436104471219004883e+12,3.476119832000208984e+12,2.087920342758238281e+12,1.260792402885462646e+12,7.639910085731362305e+11,5.241124091641416016e+11,3.852406532391544189e+11,2.373307182388333435e+11,1.470443026669905396e+11,7.589830326600985718e+10,4.132149979923387146e+10,2.689523674716008377e+10,1.991480927953039932e+10,1.218768177624670410e+10,1.040155479586515617e+10,5.212999971785219193e+09,2.577883292161023140e+09,3.333174743652343750e+02
2.100000000000000000e+01,1.051423321766711751e+03,3.587989039802746094e+13,2.374605675625780469e+13,1.473597155785283203e+13,9.282811494620777344e+12,5.513918945030187500e+12,3.498566982517339355e+12,2.281255219540533691e+12,1.611491007090498047e+12,1.002710526172649658e+12,6.322552855408673096e+11,4.270853539722660522e+11,2.058631312476033630e+11,1.133150702869985809e+11,6.548535258205522156e+10,3.884362866969907379e+10,2.414750570555452728e+10,1.684623298504266167e+10,1.647615818354257774e+10,8.409301950785117149e+09,3.406310400053754807e+09,3.569915771484375000e+02
2.200000000000000000e+01,8.721569324960485119e+02,1.449241536120245898e+13,9.768694875954103516e+12,6.130805673501826172e+12,4.270772771902580566e+12,2.828602953268732422e+12,1.938892304582671875e+12,1.364626227344029785e+12,9.609890783234565430e+11,6.446407435846152344e+11,4.203663753896646729e+11,2.296875814542057495e+11,1.330314536214767151e+11,8.291631263715942383e+10,5.102210774346971893e+10,3.301641793026631927e+10,2.374309377663128281e+10,2.025025651455159760e+10,8.621444280999542236e+09,4.745914003882357597e+09,2.066848149883563042e+09,3.351241760253906250e+02
2.300000000000000000e+01,1.105367236794719020e+03,3.472652499627767969e+13,2.278668130067316797e+13,1.471591827693755273e+13,9.859220672196291016e+12,6.131418425803963867e+12,4.160658186545323730e+12,2.552042685485510742e+12,1.735089576079929199e+12,1.123052220685497070e+12,7.156837587169586182e+11,4.544245918431867065e+11,2.767670147450460205e+11,1.712961185861844482e+11,1.051891150967758636e+11,6.970511699169236755e+10,3.994884210567756653e+10,2.302655760486038589e+10,1.228195492245948982e+10,6.396328493319222450e+09,3.404329900744499683e+09,3.628843078613281250e+02
2.400000000000000000e+01,9.406417654115030018e+02,1.759542706012519141e+13,1.205152010918995898e+13,7.785557716762486328e+12,5.658594230076291016e+12,3.843379769107460449e+12,2.618774136463980469e+12,1.866761323231444824e+12,1.271646836716388672e+12,8.254017089285701904e+11,4.522689832832753296e+11,2.498871054517565613e+11,1.452181191254137268e+11,8.818799145355186462e+10,5.473175424118717957e+10,3.344255376534358597e+10,2.203756798466472626e+10,1.784564506218782043e+10,1.569273152928593826e+10,5.612974290813722610e+09,2.249094522671171188e+09,3.437427673339843750e+02
2.500000000000000000e+01,1.023219516653031292e+03,4.693161002995987500e+13,2.672073815785682422e+13,1.819585442822827344e+13,1.098959775451307031e+13,6.521275786374698242e+12,4.173191510146472656e+12,2.590629498257818359e+12,1.601988219708566162e+12,1.015246713414740112e+12,6.498235578373410645e+11,4.085622447549907227e+11,2.552045735449634094e+11,1.542352716299406128e+11,9.600441441941365051e+10,6.050924745854885101e+10,3.548115589695724487e+10,1.840306348166048050e+10,9.662867340822502136e+09,5.134215701507019043e+09,2.808391832149373055e+09,3.540352172851562500e+02
2.600000000000000000e+01,1.019622021520149474e+03,2.234367143913662500e+13,1.646951936019488672e+13,1.108855500995756250e+13,7.725327258027713867e+12,5.046009783643853516e+12,3.420693355923335449e+12,2.289478623990151367e+12,1.484819888427034668e+12,9.850468949697255859e+11,6.282580724547125244e+11,4.093607916839066772e+11,2.597984085130173950e+11,1.552012315241449585e+11,9.266523936509362793e+10,5.454784687086052704e+10,3.243354389613811874e+10,1.754863437665601730e+10,9.367341592249198914e+09,5.558253712571646690e+09,3.351132729155885696e+09,3.532019348144531250e+02
2.700000000000000000e+01,8.510236756905031825e+02,7.511749393863985352e+12,5.886382613753208008e+12,4.501680406718818359e+12,3.063413322751022949e+12,1.914137672749120850e+12,1.308168183117001953e+12,8.418871900720068359e+11,5.393128093753264160e+11,3.625080288652108154e+11,2.494270909999356079e+11,1.657525379043803406e+11,1.084678808236322937e+11,7.598538097438481140e+10,5.526405317890210724e+10,4.712083097574919128e+10,2.919529548623303223e+10,1.244696564128153419e+10,6.839273334813292503e+09,4.861035419193513870e+09,2.704318658785829544e+09,3.322460327148437500e+02
2.800000000000000000e+01,5.280765026401652449e+02,7.251148660611132812e+12,5.150234924910569336e+12,3.535131628715937012e+12,2.116766404229805176e+12,1.123373701521656738e+12,7.350287677275634766e+11,5.054059713930429077e+11,4.038202851491084595e+11,3.404120061367208862e+11,2.077793863188824463e+11,1.258981754081444855e+11,8.065755109381013489e+10,4.736546568966178894e+10,2.288588906160542297e+10,1.105507038291267014e+10,6.605991410043425560e+09,3.895316175958970547e+09,2.615138120934610844e+09,1.697428093384998798e+09,9.686061907497558594e+08,2.836223754882812500e+02
2.900000000000000000e+01,8.943731612767069237e+02,1.595333532469112305e+13,1.190266504769466016e+13,8.628329278155319336e+12,6.399009716204096680e+12,4.267803958649518555e+12,2.951441514308850098e+12,2.126129927991744873e+12,1.197928092216867188e+12,7.406428422196710205e+11,4.623128180164448242e+11,2.935278818807056885e+11,2.164597470775892639e+11,1.238703363074685822e+11,6.015677070834454346e+10,3.238058245779436874e+10,2.067621891891230392e+10,1.320953640192444420e+10,8.582460864861444473e+09,5.167018256165946007e+09,2.430037738107375145e+09,3.379684753417968750e+02
3.000000000000000000e+01,8.557906789944588581e+02,8.887992851752828125e+12,5.912109570033405273e+12,4.337774164363463867e+12,2.887024691360750000e+12,2.001334902670572021e+12,1.381123752940303711e+12,9.714693762055749512e+11,6.299923937349322510e+11,4.138256381221286011e+11,2.558265126519756470e+11,1.587537042489780579e+11,9.252131773923612976e+10,5.743712523616872406e+10,3.468202313886613464e+10,2.128566545382273483e+10,1.425231861836223793e+10,1.091804062894715881e+10,7.042815816230795860e+09,7.170595173066276550e+09,4.095933718433998108e+09,3.329128417968750000e+02
3.100000000000000000e+01,7.398074889931410780e+02,1.343221794679645312e+13,9.999199503465542969e+12,6.075091695520894531e+12,3.780964890899532227e+12,2.628798246619806152e+12,1.822303868047163330e+12,1.235889376962734619e+12,8.066372957356384277e+11,5.030754875529433594e+11,3.104139284280496216e+11,1.970048052815559692e+11,1.284210004483294983e+11,7.665848113312330627e+10,4.517197162706320190e+10,2.604774712710582733e+10,1.477071173167167473e+10,9.888959611767425537e+09,7.230519200059391975e+09,3.007342181648314476e+09,1.479825794369842529e+09,3.174466857910156250e+02
3.200000000000000000e+01,8.644415549500985207e+02,2.510050782604289844e+13,1.699145741806825391e+13,1.064890029846723047e+13,6.407800884907228516e+12,3.981245640249531250e+12,2.507295973397299805e+12,1.602481183827679443e+12,1.051360586490138672e+12,6.666221094124641113e+11,4.229339666896274414e+11,2.678269332191553955e+11,1.689559539056348877e+11,1.041799457190388031e+11,5.993287340427156067e+10,3.413719189885880280e+10,2.107268456750136185e+10,1.260594219738347816e+10,8.967123578082473755e+09,4.311349177922496796e+09,2.275116112087431908e+09,3.344652709960937500e+02
3.300000000000000000e+01,8.832397164731838757e+02,1.537544332513353125e+13,9.737743738629279297e+12,6.558652124576220703e+12,4.694702326277594727e+12,3.279985655445788086e+12,2.276098962698588379e+12,1.552423807592033691e+12,1.023762691948825684e+12,7.098569373913331299e+11,4.595311391243562622e+11,2.949253962865281372e+11,1.895660818088100281e+11,1.206620757512458344e+11,7.386049344297500610e+10,4.363352682580961609e+10,2.484315429527528381e+10,1.396849920102138138e+10,7.673585010791665077e+09,4.371540180214235306e+09,2.109024017353448629e+09,3.365694580078125000e+02
3.400000000000000000e+01,8.408062364386321406e+02,1.288956139792811328e+13,9.693980888216406250e+12,7.029163157463781250e+12,4.836793676411180664e+12,3.264246753444522949e+12,2.132720103990186279e+12,1.417115052550829102e+12,9.778443991158970947e+11,7.173990901822779541e+11,5.728872019601313477e+11,3.341376740055144653e+11,1.769415467777562256e+11,1.025112646027548981e+11,5.861143329736009216e+10,3.450506456987744141e+10,1.897700526239298630e+10,1.129451079048273277e+10,6.769656517265638351e+09,4.046724735715780735e+09,2.261063271077192783e+09,3.310919494628906250e+02
3.500000000000000000e+01,7.194511781873385416e+02,8.591372647896733398e+12,6.631469026794404297e+12,4.915490299017905273e+12,3.479819517961029297e+12,2.381475095792262695e+12,1.800004733280255859e+12,1.223110000274511963e+12,8.470109189271171875e+11,5.601936074185231934e+11,3.335625062110056763e+11,2.008285657134880371e+11,1.196029245526004791e+11,7.636154661021446228e+10,4.484658688006122589e+10,2.769277954571926880e+10,1.494278397297713661e+10,8.433282598873425484e+09,5.297206362356863976e+09,2.618151535913865566e+09,1.657230609492337942e+09,3.142153625488281250e+02
3.600000000000000000e+01,7.003625664236826651e+02,1.083393947167350977e+13,8.390834655263962891e+12,5.551630059901025391e+12,3.887924629265872559e+12,2.507066676228223633e+12,1.695919524042346191e+12,1.154374384822457764e+12,7.198127490162636719e+11,4.949958283346936646e+11,3.536034833363564453e+11,1.999680316025773315e+11,1.341903133608040314e+11,8.323166859536772156e+10,4.309213388469223022e+10,2.405266833263837814e+10,1.431571567506673241e+10,8.158210261252099991e+09,4.935688142433746338e+09,2.630318012780218601e+09,1.336334215310664892e+09,3.115620727539062500e+02
3.700000000000000000e+01,7.274610987800695057e+02,1.514370079324317188e+13,1.017531354780914062e+13,6.752744655129225586e+12,4.062725221259150879e+12,2.671268426802330566e+12,1.753931290290011963e+12,1.096761526454604980e+12,7.225301252429501953e+11,4.755893803623601074e+11,3.212588413415200195e+11,1.940670632236857910e+11,1.200492485498742828e+11,7.591569294593058777e+10,4.529066249529922485e+10,3.039692796904675293e+10,1.610512026655360413e+10,8.943378417642250061e+09,5.187515967666260719e+09,2.918986775059241295e+09,1.633197152113018036e+09,3.156680603027343750e+02
3.800000000000000000e+01,8.001001229484871828e+02,1.698509938830066406e+13,1.161769056372196094e+13,7.292308015539217773e+12,4.427322338633059570e+12,2.832827878428217285e+12,1.986810982542703369e+12,1.257093962488068359e+12,7.765045356325808105e+11,5.574280045508175049e+11,3.634042774042113037e+11,2.278500454711549988e+11,1.342902359837528381e+11,8.160677043663238525e+10,5.643397148682183075e+10,3.342852026925259781e+10,1.964996723561515427e+10,1.048897962978851891e+10,6.016688329491562843e+09,4.449580513644717216e+09,1.937808210135942698e+09,3.258428344726562500e+02
3.900000000000000000e+01,7.206260087937458820e+02,2.020175804089194531e+13,1.478404906710810352e+13,1.001559066499781641e+13,6.204339250169125000e+12,3.742986607510877441e+12,2.086193001668757080e+12,1.109261008993027344e+12,6.772555492210018311e+11,4.387412554358919067e+11,2.893622527334533081e+11,1.827850998778489075e+11,1.173678531660175018e+11,7.675948765930587769e+10,4.489998017845764160e+10,2.678601916546634293e+10,1.611141923081999397e+10,9.286487470201873779e+09,5.131395361186757088e+09,2.888438108127528667e+09,1.488057633137969971e+09,3.147739257812500000e+02
4.000000000000000000e+01,5.702144692897165896e+02,6.367050017665406250e+12,5.036468240602548828e+12,3.870486376506815430e+12,2.860396595495726074e+12,2.150163342288607910e+12,1.489510152289857910e+12,9.856179637774329834e+11,5.833516888505133057e+11,3.446765234870798340e+11,2.023571503090340271e+11,1.201111444999611664e+11,6.747350704616321564e+10,3.918375584928420258e+10,2.366640233779684830e+10,1.438719590094662666e+10,8.554506767447576523e+09,4.621056139562594414e+09,2.855489829096088409e+09,1.833612192257647038e+09,1.392210472063435793e+09,2.908713378906250000e+02
4.100000000000000000e+01,6.639052350842675878e+02,1.650090085093948438e+13,1.075331596406548438e+13,6.844924030910851562e+12,4.381289144839989258e+12,2.771018141397637695e+12,1.705039329686251953e+12,1.083898610262065796e+12,6.441365781400428467e+11,3.711359935177389526e+11,2.203581119154486084e+11,1.405488708073963318e+11,8.907825022385232544e+10,5.561999543959449005e+10,3.565184318560562897e+10,2.247557984645975494e+10,1.593668493135960197e+10,8.923196522839988708e+09,4.392965721481631279e+09,2.262333169876982212e+09,1.308302680130254269e+09,3.062495117187500000e+02
4.200000000000000000e+01,7.373613663076127978e+02,1.356577406777403125e+13,9.590443816536044922e+12,6.599079666818054688e+12,4.572683521246607422e+12,3.115317720559508789e+12,1.982397546015195801e+12,1.246609975831801514e+12,7.433940095201436768e+11,4.686757409830654907e+11,2.960031423372987061e+11,1.837963546965658875e+11,1.157996274165611420e+11,7.096711067604061890e+10,4.682424751209689331e+10,3.778801710955505371e+10,1.830093427495862961e+10,9.445427843746313095e+09,4.756370488687585831e+09,2.689489667249790192e+09,1.736247470370005608e+09,3.169799804687500000e+02
4.300000000000000000e+01,6.702274612971573333e+02,8.112047149006574219e+12,6.185901499473296875e+12,4.716932975459291992e+12,3.640200058577988281e+12,2.706072842157939941e+12,1.993754811925687988e+12,1.411828053556281250e+12,9.015194077878785400e+11,4.622684478872354736e+11,2.629460880619643555e+11,1.522527527375818787e+11,9.230554581265643311e+10,5.479202890868419647e+10,3.252963914800776291e+10,1.906230180856772614e+10,1.148135582546168518e+10,6.644205194385139465e+09,3.880130449723340034e+09,2.513349214986119270e+09,2.010243295320346117e+09,3.069458618164062500e+02
4.400000000000000000e+01,4.638073753931748797e+02,4.618427625083996094e+12,3.322573721597318359e+12,2.238303570346288086e+12,1.611542442155503906e+12,1.088096572583554688e+12,7.169073940634322510e+11,4.472381891886282349e+11,3.008314629853357544e+11,2.048606238412756958e+11,1.328412244242148285e+11,8.313661706895387268e+10,5.222540983888954163e+10,3.071390698458583832e+10,1.869562988916403580e+10,1.007251682573518944e+10,5.558645795821590424e+09,3.137751197613654613e+09,1.798685310577799320e+09,1.334084714192205429e+09,8.326674359154616594e+08,2.715365295410156250e+02
4.500000000000000000e+01,6.656191470715070864e+02,8.522111683989049805e+12,6.850464989535813477e+12,5.085217453761600586e+12,3.637264547024014160e+12,2.373534585017958008e+12,1.605774160891979736e+12,1.065916950580154541e+12,7.268491200561286621e+11,4.311851596929021606e+11,2.508562029427160950e+11,1.497815501376007996e+11,1.004617833373760986e+11,5.793825723043850708e+10,3.383275255588380051e+10,2.066803397994667053e+10,1.488279336419650650e+10,7.814802329698159218e+09,5.288225160787937164e+09,2.566913432331501961e+09,1.156727979744000196e+09,3.062001037597656250e+02
4.600000000000000000e+01,6.321934774840959790e+02,6.494612088742985352e+12,4.705117399362494141e+12,3.517859884898478027e+12,2.916856633074500977e+12,2.035149863449099609e+12,1.526668880603058838e+12,1.068528387880887817e+12,6.678292883592241211e+11,4.290987309957936401e+11,2.780776430512882690e+11,1.586022712314411621e+11,8.682159662234667969e+10,4.785882835264980316e+10,2.695313768271991348e+10,1.667206463152214241e+10,1.090429001377283287e+10,7.653912703608906746e+09,3.865457770569773674e+09,2.328143087936059952e+09,1.402825951209735632e+09,3.009937744140625000e+02
4.700000000000000000e+01,5.454948316463862739e+02,9.603943370184947266e+12,7.498733775685999023e+12,5.220214166912380859e+12,3.437488678508385742e+12,2.166145160289544922e+12,1.293996023294840820e+12,7.832717221292271729e+11,5.068017080521904297e+11,3.182255452887104492e+11,1.877740046608512573e+11,1.181737700548954926e+11,7.258850861688200378e+10,4.508458254695648956e+10,2.751750942176975632e+10,1.610661711972414589e+10,9.125448050129411697e+09,5.269997782458075523e+09,2.935833415636644363e+09,1.364342492131170511e+09,8.013236938452425003e+08,2.867928466796875000e+02
4.800000000000000000e+01,5.747689078624403010e+02,7.894442663284056641e+12,5.438495403332722656e+12,3.485917633302169434e+12,2.444787599020310059e+12,1.608993062684986572e+12,1.074282342108986450e+12,6.481836655647484131e+11,4.475479259570118408e+11,2.890700018195025024e+11,1.857601879293762817e+11,1.188013896353749847e+11,7.184970499902616882e+10,4.332253117689765930e+10,2.435511110792280197e+10,1.435180494850639534e+10,8.120740090758105278e+09,4.787321540929780006e+09,3.104043828673512936e+09,1.945358094477140427e+09,1.506900152881577492e+09,2.917447204589843750e+02
