rho
1.562339706255743513e+06
1.518112455254060682e+06
1.403586964973279508e+06
1.246830593322703848e+06
1.063086696187786991e+06
8.697977026411829283e+05
6.853486260492887814e+05
5.238227668061980512e+05
3.847410166572894086e+05
2.706254511312663672e+05
1.809049381935119454e+05
1.166371380223646702e+05
7.532573051302130625e+04
4.872360500869561656e+04
4.973941915978449833e+04
5.076414065812432091e+04
5.123208757615921786e+04
5.015448003863821214e+04
4.900030645718285814e+04
4.679785986226399837e+04
