rho
3.666025154831338208e+06
3.329052335712612141e+06
2.966945747265886515e+06
2.553178162490678485e+06
2.090557196935244137e+06
1.624190758610235760e+06
1.207129091648280853e+06
8.662271751456885831e+05
6.016206845554787433e+05
4.012636493253412191e+05
2.554918527551371371e+05
1.552502427557137271e+05
9.013034687505885086e+04
5.092960600096713461e+04
2.864994287279915443e+04
2.563069627224594296e+04
2.294466187989212995e+04
2.010029772419629444e+04
1.732268514855295143e+04
1.475637282553281511e+04
