rho
3.051751336285052355e+06
2.547284522623622790e+06
2.017979937139445916e+06
1.571043160159811610e+06
1.190344474103368353e+06
9.028618700417848304e+05
6.769835237932645250e+05
5.001835839411791530e+05
3.704799711325641838e+05
2.737307715608614380e+05
1.932886187533495540e+05
2.144599719822549087e+05
2.361302836957940890e+05
2.574992721601532539e+05
2.882816298870781902e+05
3.168480563991331146e+05
3.419978445709220832e+05
3.673928748519323417e+05
3.877873318781270063e+05
3.945088303753953078e+05
