rho
4.641203496330552734e+06
3.092699663030176423e+06
2.035213722961903550e+06
1.387149211557938717e+06
9.774625378622773569e+05
6.945263134056128329e+05
5.054640391590227373e+05
3.596521360455288668e+05
2.538173470945798908e+05
1.771119389201706799e+05
1.218607919066159811e+05
8.562559967348461214e+04
5.912611102221608598e+04
3.932579427204555395e+04
2.874941669233592256e+04
3.114795713091005382e+04
2.819113479488424127e+04
2.826470912764231616e+04
2.512069308827292116e+04
2.273591785788461129e+04
