i, M,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19,r200
1.900000000000000000e+01,1.101239017964800223e+04,5.069254650315956213e+06,3.303485166533692274e+06,2.256538420148150064e+06,1.606919645773378666e+06,1.163512498265371192e+06,8.148820690368317300e+05,5.668257886309078895e+05,3.944650300420833519e+05,2.797015486265203799e+05,2.097729185326896550e+05,1.633207161341671308e+05,9.313681474409357179e+04,5.724136552997518447e+04,3.560115090279795550e+04,2.165260074742918368e+04,1.518768211992453143e+04,9.827685038848534532e+03,6.518280361138788066e+03,3.813290081768424898e+03,2.267363159867883496e+03,7.804554700851440430e-01
1.900000000000000000e+01,5.836132673292031541e+03,1.806490828484763578e+07,9.543383685080273077e+06,4.786650029353067279e+06,2.344842637721184641e+06,1.414114018468002323e+06,1.010945027479199343e+06,7.267473086242901627e+05,5.075978253666129895e+05,3.367768262570684310e+05,2.079245077164628892e+05,1.284509278276476252e+05,8.232091240085156460e+04,5.781270193173720327e+04,3.891265307028668758e+04,2.547634810787256720e+04,1.441549624808837689e+04,8.090259820349510846e+03,5.431274241687466201e+03,4.026119382365169258e+03,2.394542646239598980e+03,6.327855587005615234e-01
1.900000000000000000e+01,1.637860620502315578e+04,3.651682687538485974e+06,2.450596013315222226e+06,1.738861157745533623e+06,1.226966910061536124e+06,8.540988606729723979e+05,6.180386092044676188e+05,4.477274262704728753e+05,3.375229376365859061e+05,2.403912003061441355e+05,1.677187993111211399e+05,1.140481024478333711e+05,7.649386835121955664e+04,5.196154316080034187e+04,3.385569993397222424e+04,2.322077840576259769e+04,1.949423461365019830e+04,1.257118050261089593e+04,7.389054432228494079e+03,3.547277316761451402e+03,1.894143397340339561e+03,8.904636502265930176e-01
1.900000000000000000e+01,1.731011719231263487e+04,4.450473492613269016e+06,3.061617528143578675e+06,2.236063272279190831e+06,1.602115998511657119e+06,1.169750372209347319e+06,8.269898826354506891e+05,5.893925740726806689e+05,4.428500560693569132e+05,2.972280146004358539e+05,1.949752484540022560e+05,1.277261623710836720e+05,8.497548080655236845e+04,5.303933851395010424e+04,3.408204564377913630e+04,2.535371675953164959e+04,1.569878522005650120e+04,9.340633656501639052e+03,6.292116769365548862e+03,4.500439195028164249e+03,2.063430702703056795e+03,9.069513678550720215e-01
1.900000000000000000e+01,2.087666377731248213e+04,6.754849538322274573e+06,4.742966563417926431e+06,3.195486287991972640e+06,2.144398988749961834e+06,1.562869587051488226e+06,1.341244029495682335e+06,7.914033194018747890e+05,4.851342861935494584e+05,3.279210920119060902e+05,2.200623580041464593e+05,1.503502345069434086e+05,1.006056701990460133e+05,6.982952179014554713e+04,4.418411390519783163e+04,2.894288615235110046e+04,1.783055430391641494e+04,9.905940389928371587e+03,5.702647870603382216e+03,3.384055980316565183e+03,1.876959683940053537e+03,9.661228656768798828e-01
1.900000000000000000e+01,2.509971732124338087e+04,3.921946407064723782e+06,2.894978045397075824e+06,2.192926647818380967e+06,1.640041527723428328e+06,1.167067187253307085e+06,8.734651609441931359e+05,6.290461827246345347e+05,4.388822329046425293e+05,3.093814601048298646e+05,2.188368194600047136e+05,1.542479480938295601e+05,1.039528369137470145e+05,7.113168223525784560e+04,5.020322864855664375e+04,2.946739041389810882e+04,1.763052315446807552e+04,1.046145835186103977e+04,5.704807915242654417e+03,3.298247179463414795e+03,1.856730275531097277e+03,1.026554822921752930e+00
1.900000000000000000e+01,3.463498288609841984e+04,4.296676881064122543e+06,2.995634939300647005e+06,2.138730663080725819e+06,1.487735211921726819e+06,1.119029939493720420e+06,8.222901333495290019e+05,6.090569753668288467e+05,4.637404776649072301e+05,3.269384052814029274e+05,2.371090387959204090e+05,1.794256946940547496e+05,1.208190311013649480e+05,7.780395847383551882e+04,4.891469342103127565e+04,3.308625638534771861e+04,2.392409882619957716e+04,1.227285139545853599e+04,5.369656820476569010e+03,2.678735613351384018e+03,1.334183745363023036e+03,1.142986178398132324e+00
1.900000000000000000e+01,2.597158528878963989e+04,4.568247444182064384e+06,3.235326060645475984e+06,2.338233738988431636e+06,1.720916415676109027e+06,1.281882487360200612e+06,9.256211561710418900e+05,6.499242355933928629e+05,4.581548789468816249e+05,3.216717746899644844e+05,2.178574023944367655e+05,1.464845376758254424e+05,9.758535361488290073e+04,6.124662805003581161e+04,3.821525789170447388e+04,2.575739934848415942e+04,1.569021068843962348e+04,1.027564069553940499e+04,6.638637354795608189e+03,3.702011275660881893e+03,1.958301612932973057e+03,1.038597345352172852e+00
1.900000000000000000e+01,5.451558475051638379e+04,4.282741857826655731e+06,2.912369357928451151e+06,2.091438486699007917e+06,1.467130313100832980e+06,1.003634329140590737e+06,6.909860373716385802e+05,4.872403495532898814e+05,3.376650552087206161e+05,2.369234896435545525e+05,1.718497416850829322e+05,1.212854010529038933e+05,8.561702513618029479e+04,6.307503308815732453e+04,4.136115982121888374e+04,2.783141094330413398e+04,2.073060322927970265e+04,1.195559575684602714e+04,6.803498708538154460e+03,3.508974833581462008e+03,1.628204201443482134e+03,1.329586863517761230e+00
1.900000000000000000e+01,3.891705484778914251e+04,5.952427987423538230e+06,4.123101350794831291e+06,2.859278690673354547e+06,2.125156041251058225e+06,1.577486159150198335e+06,1.157307995338123525e+06,8.178846885580044473e+05,5.686379264391065808e+05,3.919149616101896972e+05,2.686527347763560247e+05,1.837311379921016051e+05,1.203855086293312634e+05,7.740395172613475006e+04,5.153952660398754961e+04,3.178593808975538559e+04,1.812036891764393658e+04,1.010704239459328892e+04,5.408875662959492729e+03,2.827264839620126168e+03,1.680661654156249597e+03,1.189269781112670898e+00
1.900000000000000000e+01,6.278173787222686224e+04,4.350149047045532614e+06,3.013252724159904756e+06,2.234983369058872107e+06,1.596513160940562375e+06,1.178644411576261278e+06,8.639739949830555124e+05,6.353239948960995534e+05,4.691418284650837304e+05,3.373610056229497422e+05,2.443882268420341716e+05,1.612557475247374678e+05,1.049993316950749286e+05,6.848347066466302203e+04,4.350527830386475398e+04,2.692313908374996026e+04,1.700162666341817749e+04,9.849487602543531466e+03,6.080576912241068385e+03,3.651080663108712542e+03,1.838204152089633908e+03,1.393691062927246094e+00
1.900000000000000000e+01,6.426435506820111914e+04,3.243934417998285964e+06,2.258452397251367103e+06,1.624064089327531867e+06,1.236555025535822846e+06,9.184729313635325525e+05,6.557057245467810426e+05,4.688683971684891148e+05,3.250440990166603005e+05,2.324419183265430329e+05,1.700199501085052616e+05,1.180545772920025047e+05,8.205765702601120574e+04,5.525356540998825949e+04,3.825729626474286488e+04,2.724919415628479328e+04,1.698132765197620392e+04,1.051384250005723152e+04,7.474915071478865684e+03,3.892290874326535686e+03,1.864266495209032428e+03,1.404457449913024902e+00
1.900000000000000000e+01,8.765906571054190863e+04,6.070611618169539608e+06,4.282615215691974387e+06,3.192895547807047609e+06,2.271014319378300104e+06,1.594963272304237587e+06,1.133257519339031773e+06,7.946047693711207248e+05,5.535021565391848562e+05,3.851965105351600214e+05,2.631141944150819327e+05,1.769192151340475539e+05,1.156503506303327595e+05,7.218235532575665275e+04,4.480801263887221285e+04,2.641360239299913883e+04,1.550660768931358143e+04,9.493988738375424873e+03,6.020518403908819892e+03,3.581611748547896696e+03,1.768192848023149054e+03,1.558207392692565918e+00
1.900000000000000000e+01,7.301083376513974508e+04,2.010659753454587888e+06,1.436725585110833636e+06,1.020878523587111849e+06,7.597530272291291039e+05,5.527280005211643875e+05,4.126687264612927684e+05,2.984211754829320707e+05,2.040412264249680156e+05,1.378753685058666742e+05,9.760428262588854705e+04,7.148807348806873779e+04,5.597139253218087106e+04,4.104035316415568377e+04,3.322989212073564704e+04,1.990131978564018573e+04,1.432789266656272230e+04,9.414168272618773699e+03,6.215513845687875801e+03,4.356503131910622869e+03,3.103094905287799975e+03,1.465003013610839844e+00
1.900000000000000000e+01,1.934680524251050956e+05,2.085176522233008873e+06,1.486971697146423627e+06,1.091778553809521953e+06,7.907281842351047089e+05,5.789566956526609138e+05,4.278696321810674854e+05,3.059312628544386826e+05,2.191335110829596524e+05,1.589804378458680003e+05,1.170633242673181521e+05,8.949833667860935384e+04,6.331526022105390439e+04,4.893847608350582595e+04,3.466481064014553704e+04,2.507915263004030930e+04,1.731557059986223612e+04,1.128930375997430201e+04,7.379172025186728206e+03,4.363628396811462153e+03,2.028265289234155262e+03,2.027397871017456055e+00
1.900000000000000000e+01,1.405405305800183851e+05,2.525940300199769903e+06,1.864901530806233641e+06,1.350810524946134770e+06,9.493474226168266032e+05,6.822863601759118028e+05,5.363349985774679808e+05,3.819431800492971088e+05,2.447049985688106681e+05,1.600117827203243505e+05,1.106751054202106461e+05,8.397425230033260596e+04,6.406410051009950985e+04,4.710373203718455625e+04,3.360930929984534305e+04,2.384548278449577992e+04,1.744091114614636899e+04,1.175060814585662411e+04,7.519605970940792758e+03,4.125438634549471317e+03,2.100476914572627720e+03,1.822349429130554199e+00
1.900000000000000000e+01,2.286243736473985773e+05,2.388829246551244520e+06,1.897231449593295343e+06,1.488780197780287592e+06,1.156415195261245128e+06,8.853906928044266533e+05,6.960917438589714002e+05,5.408954973700082628e+05,4.224153665102115483e+05,3.142741538031568052e+05,2.302454035152953875e+05,1.692106703677743208e+05,1.150392730028077494e+05,7.555559750851725403e+04,5.099672725453791645e+04,3.579870864399258426e+04,2.407843994822251989e+04,1.182515258767717751e+04,5.661665837247033778e+03,2.731359624633132626e+03,1.299538339299959262e+03,2.143457889556884766e+00
