rho
2.614392012717337348e+05
2.912107745156539022e+05
2.867685297949312953e+05
2.757972899147358257e+05
3.960093744457974099e+05
5.577569711436567595e+05
7.655031676254065242e+05
9.682467766696559265e+05
1.180316173316745786e+06
1.356408277185046347e+06
1.469921624400698580e+06
1.501650545819803141e+06
1.492611510975013953e+06
1.478750874476558063e+06
1.447136766593357082e+06
1.408717958280701190e+06
1.347248519402620615e+06
1.256382351841459051e+06
1.127916156663045753e+06
1.003405939468203345e+06
