rho
1.402167325623838224e+03
1.767960317567465836e+03
2.312465298344564417e+03
3.150392982367201057e+03
3.347946931003183181e+03
3.427746323440366268e+03
3.583915718223059230e+03
3.766898317933596445e+03
4.456092938247514212e+03
4.947167724748596811e+03
5.485371570326523397e+03
5.983266770188345617e+03
6.670839296161142556e+03
7.763456811620865665e+03
8.628593897600607306e+03
5.912287174703180426e+03
4.090969337890575844e+03
2.641999176927009557e+03
1.307126901705995579e+03
5.829443923298214258e+02
