rho
1.255494256027963012e+06
1.065814508311126614e+06
8.123184361505007837e+05
5.893261255465286085e+05
4.481473818796848063e+05
3.306514355356949382e+05
2.274405185947895807e+05
2.428278462732688931e+05
2.538354502699670265e+05
2.700830097541687428e+05
2.907194585070622270e+05
3.127760446306721424e+05
3.350288476383449160e+05
3.516286558136357926e+05
3.530325583744730102e+05
3.461209120897325338e+05
3.460403251264916616e+05
3.135098939952928922e+05
2.996392928002779954e+05
2.727868135541026131e+05
