rho
9.349746642961367033e+05
7.421172266385388793e+05
6.110478555348786758e+05
5.240403540507010184e+05
3.505730808812830946e+05
3.572799736460713902e+05
3.718414397553247982e+05
3.890307202189347008e+05
4.580936166484733694e+05
5.062402064372764435e+05
5.587352241811489221e+05
6.066502302193895448e+05
6.732563812204396818e+05
7.799291300098693464e+05
8.628593897600614000e+05
9.327290876510664821e+05
1.018183897547783446e+06
1.037367596150302445e+06
8.096880932545448886e+05
5.696749579321689671e+05
