i, M,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19,r200
2.000000000000000000e+01,4.213192668104506211e+00,0.000000000000000000e+00,1.436279459508746641e-04,4.697633568983579757e-05,0.000000000000000000e+00,6.213110849022984499e-04,1.490860194013999358e-04,1.931485820161074022e-04,1.786069242475041231e-04,1.326119134511815375e-04,1.086796320262606129e-04,6.749264927279757798e-05,3.739785527513110071e-05,3.156831755308895396e-05,2.003528429935315700e-05,8.911657189194063905e-06,4.942018058523377782e-06,2.719053953284604849e-06,1.854968252645411635e-06,9.800834173074751099e-07,6.757420144373291339e-07,8.171910095214843750e+01
2.100000000000000000e+01,3.548085478001892223e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.244540060810813200e-04,4.461941707639149077e-05,6.826410006618832259e-05,1.468561310848824283e-04,1.157055257695349286e-04,8.921459216530709506e-05,5.936068349671283511e-05,6.792204638810465228e-05,4.140179801488075116e-05,3.579484842370636778e-05,2.026367294431323168e-05,1.093379903674511173e-05,6.114812477706232923e-06,3.849036316830612298e-06,1.584535139217246503e-06,8.733919811947635800e-07,5.754127290473664416e-07,7.717717742919921875e+01
2.200000000000000000e+01,3.237316725146166085e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.720986321319358721e-05,2.792432722934692354e-05,1.415324005398775099e-04,6.944343314368352379e-05,1.428918192365527800e-04,7.216956257408825928e-05,8.686349656331479780e-05,6.946726181887505618e-05,5.290801875194758142e-05,2.972474884139437580e-05,2.187389351414134681e-05,1.566999457634782531e-05,7.304420618040821841e-06,3.044533073209155982e-06,1.581997916318019700e-06,9.636461149977789395e-07,3.640642506555402421e-07,7.485256195068359375e+01
2.300000000000000000e+01,4.650008508139944929e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.035557217519570092e-05,2.264933883393335310e-05,1.869319785422060218e-04,8.572735034792909495e-05,1.348432928989669853e-04,1.095828885291633267e-04,8.400582827550857022e-05,5.552820540741572753e-05,5.146974087408516936e-05,2.949916934782853233e-05,2.018159291972608201e-05,1.221029652752678462e-05,6.516984977830972841e-06,3.613446977170756806e-06,1.978121575655969608e-06,8.506028979340110353e-07,4.527978000454048751e-07,8.445220947265625000e+01
2.400000000000000000e+01,3.410934440481481200e+00,0.000000000000000000e+00,9.287445727077196919e-04,4.654749231417243675e-04,0.000000000000000000e+00,2.464392147532245788e-04,2.343992837184212779e-04,9.160033504716627096e-05,8.739041075290738343e-05,7.005796077501700973e-05,7.966486915517501165e-05,5.054340531114129178e-05,4.497458978317622221e-05,2.632099345073144072e-05,1.654535425496562803e-05,8.851298278109467324e-06,6.007902462091627301e-06,3.837609049588544335e-06,2.082292221204757936e-06,1.159820307130488358e-06,5.151752205106353572e-07,7.619022369384765625e+01
2.500000000000000000e+01,4.654449008179066816e+00,1.359372206141453918e-03,6.812999954658385685e-04,0.000000000000000000e+00,2.192835258545680816e-04,1.715411754694388003e-04,2.149356179667461083e-04,2.154859225664408997e-04,1.428032186497346515e-04,1.588054700545797138e-04,9.078207685397618519e-05,6.340646314431698798e-05,5.418821652525899595e-05,2.862796444496592540e-05,1.739956248602847206e-05,9.465620578724582852e-06,5.077364273046597162e-06,3.654540781829899516e-06,2.098687547506129453e-06,1.007372998424417051e-06,4.762819913039097536e-07,8.447960662841796875e+01
2.600000000000000000e+01,2.440949471639620949e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.567485253680823649e-04,1.888519900800381623e-04,9.985482400910405628e-05,1.608349772963552776e-04,7.608421714632735290e-05,7.721956252402854511e-05,5.825205144153979328e-05,4.732808064720062639e-05,2.370298206335580185e-05,1.839978202053933298e-05,1.223993257073328372e-05,7.321898924863487468e-06,3.370162063417497527e-06,1.823689122770316894e-06,1.076732363793120335e-06,4.470379785232320331e-07,6.813013458251953125e+01
2.700000000000000000e+01,3.675938331662895742e+00,1.719627096546127694e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.631381505368408415e-04,3.677804464439596061e-05,6.747341018070020593e-05,1.007410813511497104e-04,5.513673075899924660e-05,7.315937194182313408e-05,4.421691204890028230e-05,2.144068430810823028e-05,1.461821948354268693e-05,9.960333353904357093e-06,5.505731459961551325e-06,3.634959706964769341e-06,2.018152158712292765e-06,9.912921030763801206e-07,7.026639924304651039e-07,7.811238861083984375e+01
2.800000000000000000e+01,4.347197379592531163e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.655512772369926239e-04,1.832096333873249432e-04,2.754669879937796518e-04,9.204035844549284407e-05,7.200372304443324034e-05,8.648026982715095073e-05,1.007860023069261958e-04,9.546347875351701825e-05,7.134243517651448906e-05,4.906550981044177889e-05,2.578616192239663362e-05,1.607089164932336270e-05,9.747409047279726219e-06,5.964115776161637440e-06,4.095253877096240593e-06,2.020379434846865130e-06,9.378359550742144096e-07,5.224021063595208934e-07,8.258133697509765625e+01
2.900000000000000000e+01,4.372063256560170252e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.625280571853645491e-05,3.576049280428558611e-04,1.830646396544395853e-04,1.028590918792783815e-04,1.471185540515853826e-04,1.271219826395107808e-04,1.242125436950846230e-04,9.666773285635257666e-05,6.892634152727724044e-05,3.791698815517419657e-05,2.154398031736367991e-05,1.157121025100308011e-05,5.679822272250088731e-06,3.199730091339247321e-06,1.794724154498606051e-06,7.534778040654821279e-07,3.679205434878530591e-07,8.273384094238281250e+01
3.000000000000000000e+01,4.494800586388119967e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.738107117374883541e-05,1.971547656358045965e-04,2.619220509133141908e-04,1.614679548065028956e-04,1.312827838316383839e-04,1.161725249194391719e-04,7.379634798424976945e-05,8.673616451990752158e-05,6.355143065315739688e-05,3.010215870151764002e-05,1.889129352953806032e-05,9.030043291180270170e-06,4.888131340858075313e-06,3.184433275715081793e-06,1.845737953061339474e-06,1.050401101301152829e-06,5.366304550958037850e-07,8.350428009033203125e+01
