rho
3.931801120866299025e+05
5.040157197514223517e+05
6.574092893815091811e+05
7.915862813954149606e+05
9.184832219958620844e+05
1.021075526861959370e+06
1.095458345325064845e+06
1.098223191498506581e+06
1.656909248043602565e+06
2.400171846640661824e+06
3.303573226088139229e+06
4.317143662736590952e+06
5.337915506919996813e+06
6.172706882251464762e+06
6.928475509228310548e+06
7.750782141643093899e+06
8.707039439386872575e+06
9.874265594414500520e+06
1.116788712555711530e+07
1.256606666389580630e+07
